corpus,drama,Entity.surface,Entity.id,Entity.group_members
gdc,kq6g.0,gabriele,0,
gdc,kq6g.0,alle_2-11,10,
gdc,kq6g.0,chor_der_jaeger,9,
gdc,kq6g.0,chor_der_hirten,8,
gdc,kq6g.0,pedro,4,
gdc,kq6g.0,jaeger,2,
gdc,kq6g.0,gomez,1,
gdc,kq6g.0,otto,6,
gdc,kq6g.0,alkalde,7,
gdc,kq6g.0,ambrosio,5,
gdc,kq6g.0,vasco,3,
