corpus,drama,Entity.surface,Entity.id,Entity.group_members
gdc,strh.0,achior,8,
gdc,strh.0,herold,6,
gdc,strh.0,assad,12,
gdc,strh.0,volk_alle,20,
gdc,strh.0,jojakim,13,
gdc,strh.0,idun,2,
gdc,strh.0,mirza,24,
gdc,strh.0,rachel,16,
gdc,strh.0,ben,18,
gdc,strh.0,priester,7,
gdc,strh.0,heman,23,
gdc,strh.0,joab,14,
gdc,strh.0,zepho,4,
gdc,strh.0,sara,15,
gdc,strh.0,holofernes,1,
gdc,strh.0,hosea,11,
gdc,strh.0,oberpriester,5,
gdc,strh.0,nazael,17,
gdc,strh.0,stimmen,25,
gdc,strh.0,nabal,19,
gdc,strh.0,daniel,21,
gdc,strh.0,nathan,22,
gdc,strh.0,der_gesandte,9,
gdc,strh.0,chalkol,3,
gdc,strh.0,ammon,10,
gdc,strh.0,chor,0,
