corpus,drama,Entity.surface,Entity.id,Entity.group_members
gdc,n23j.0,greis,3,
gdc,n23j.0,zofe_2,12,
gdc,n23j.0,ein_diener_3,18,
gdc,n23j.0,bote,17,
gdc,n23j.0,alswin,15,
gdc,n23j.0,sigurd,1,
gdc,n23j.0,reigen,0,
gdc,n23j.0,waechter,22,
gdc,n23j.0,guttorm,23,
gdc,n23j.0,brynhildis,10,
gdc,n23j.0,giuke,16,
gdc,n23j.0,gunnar,13,
gdc,n23j.0,wurdur,7,
gdc,n23j.0,skuld,9,
gdc,n23j.0,eine_schwalbe,5,
gdc,n23j.0,faffner,4,
gdc,n23j.0,hiordisa,2,
gdc,n23j.0,grimhildis,11,
gdc,n23j.0,andere_schwalbe,6,
gdc,n23j.0,werdandi,8,
gdc,n23j.0,hoegne,14,
gdc,n23j.0,zofe_3,19,
gdc,n23j.0,ein_diener_4,21,
gdc,n23j.0,gudruna,20,
gdc,n23j.0,stimmen_von_aussen,25,
gdc,n23j.0,zofe_6,24,
