corpus,drama,figure_surface,figure_id,Gender,Age
gdc,k59h.0,Schildwache,schildwache,MALE,
gdc,k59h.0,Arzt,arzt,MALE,
gdc,k59h.0,Mönch,der_einsiedler,MALE,
gdc,k59h.0,Schriftgelehrter,schriftgelehrter,MALE,
gdc,k59h.0,Der Alte,der_alte,MALE,
gdc,k59h.0,Viele (Engländer),viele,MALE,
gdc,k59h.0,Einer,einer_b,MALE,
gdc,k59h.0,Fatme,fatme,FEMALE,
gdc,k59h.0,Engländer (13. Szene),die_englaender_13,MALE,
gdc,k59h.0,Bassa,bassa,MALE,
gdc,k59h.0,Der Storch,der_storch,UNKNOWN,
gdc,k59h.0,Lord,lord,MALE,
gdc,k59h.0,Der Reisende,reisender,MALE,
gdc,k59h.0,Dritter Alter,dritter_alter,MALE,
gdc,k59h.0,Deutsche Soldaten,deutsche_soldaten,MALE,
gdc,k59h.0,Mohr,mohr,MALE,
gdc,k59h.0,Die Pilger,die_pilger,UNKNOWN,
gdc,k59h.0,Griechen,griechen,UNKNOWN,
gdc,k59h.0,Kapitän,kapitaen,MALE,
gdc,k59h.0,Schäfermädchen,schaefermaedchen,FEMALE,
gdc,k59h.0,Pförtnerin,pfoertnerin,FEMALE,
gdc,k59h.0,Waisenhäuser,waisenhaeuser,MALE,
gdc,k59h.0,Achmet,achmet,MALE,
gdc,k59h.0,Armenianer,armenianer,UNKNOWN,
gdc,k59h.0,Sidney,sidney,MALE,
gdc,k59h.0,Zweiter Alter,zweiter_alter,MALE,
gdc,k59h.0,Rabbi,rabbi,MALE,
gdc,k59h.0,Die englischen Matrosen,die_englischen_matrosen,MALE,
gdc,k59h.0,Matrose,matrose,MALE,
gdc,k59h.0,Schiffsleute/Matrosen,schiffsleute_matrosen,MALE,
gdc,k59h.0,Ahasverus,ahasverus,MALE,
gdc,k59h.0,Cardenio,cardenio,MALE,
gdc,k59h.0,Andrer,andrer,MALE,
gdc,k59h.0,Kleiner Bube,kleiner_bube,MALE,
gdc,k59h.0,Hirtinnen,hirtinnen,FEMALE,
gdc,k59h.0,Der andere Schächer,der_andere_schaecher,MALE,
gdc,k59h.0,Die Gestalt,die_gestalt,FEMALE,
gdc,k59h.0,Erster Alter,erster_alter,MALE,
gdc,k59h.0,Dienemann,dienemann,MALE,
gdc,k59h.0,Bromly,bromly,MALE,
gdc,k59h.0,Reicher Pilger,reicher_pilger,MALE,
gdc,k59h.0,Roxane,roxane,FEMALE,
gdc,k59h.0,Einer,einer_a,MALE,
gdc,k59h.0,Der Schmid,schmid,MALE,
gdc,k59h.0,Engländer (6. Szene),die_englaender_6,MALE,
gdc,k59h.0,Olympie,olympie,FEMALE,
gdc,k59h.0,Der Dichter,der_dichter,MALE,
gdc,k59h.0,Stigma,stigma,MALE,
gdc,k59h.0,Gegenchor,chor_der_nonnen,FEMALE,
gdc,k59h.0,Ein Jäger,ein_jaeger,MALE,
gdc,k59h.0,Einer der Schächer,einer_der_schaecher,MALE,
gdc,k59h.0,Hirten,hirten,MALE,
gdc,k59h.0,Jesus,jesus,MALE,
gdc,k59h.0,Schäferknabe,schaeferknabe,MALE,
gdc,k59h.0,Favorite,favorite,FEMALE,
gdc,k59h.0,Lichterzieher,lichterzieher,MALE,
gdc,k59h.0,Andre Nonne,andre_nonne,FEMALE,
gdc,k59h.0,Celinde,celinde,FEMALE,
gdc,k59h.0,Ein Reiter,ein_reiter,MALE,
gdc,k59h.0,Jungfrau,jungfrau,FEMALE,
gdc,k59h.0,Kümmeltürke,kuemmeltuerke,MALE,
gdc,k59h.0,Mahomedaner,mahomedaner,UNKNOWN,
gdc,k59h.0,Juden,juden,UNKNOWN,
gdc,k59h.0,Soldaten,soldaten,MALE,
gdc,k59h.0,Eine dritte Nonne,dritte_nonne,FEMALE,
gdc,k59h.0,Stimme aus dem heilgen Grabe,stimme_aus_dem_heilgen_grabe,MALE,
gdc,k59h.0,Lysander,lysander,MALE,
gdc,k59h.0,Nonne,nonne,FEMALE,
gdc,k59h.0,Baron Viren,viren,MALE,
gdc,k59h.0,Christen,christen,UNKNOWN,
gdc,k59h.0,Jude,jude,MALE,
gdc,k59h.0,Die Äbtissin,aebtissin,FEMALE,
