corpus,drama,figure_surface,figure_id,Gender,Age
corpus,drama,begin,end,Speaker.figure_surface,Speaker.figure_id,Token.surface,Token.pos,Token.lemma,length,Mentioned.figure_surface,Mentioned.figure_id
gdc,x8np.0,HERMANN,hermann,,
gdc,x8np.0,LENE,lene,,
gdc,x8np.0,JULIANE,juliane,,
gdc,x8np.0,AUGUST,august,,
gdc,x8np.0,FRAU SCHMALENBACH,frau_schmalenbach,,
gdc,x8np.0,ILEFELD,ilefeld,,
gdc,x8np.0,ALE,ale,,
gdc,x8np.0,Die Haubenlerche,de,"Wildenbruch, Ernst von",118771760,,,0,1891,1890,0
