corpus,drama,figure_surface,figure_id,Gender,Age
gdc,t9p6.0,Chor der Fürsten,chor_der_fuersten,MALE,
gdc,t9p6.0,Chor des Volks,chor_des_volks,UNKNOWN,
gdc,t9p6.0,Der Erzbischof von Mainz,erzbischof,MALE,
gdc,t9p6.0,Chor der französischen Ritter und Troubadours,chor_der_franzoesischen_ritter,MALE,
gdc,t9p6.0,Chor/Allgemeiner Chor/Alle,allgemeiner_chor,UNKNOWN,
gdc,t9p6.0,Stimmen von Außen,stimmen_von_aussen,UNKNOWN,
gdc,t9p6.0,Philipp,philipp,MALE,
gdc,t9p6.0,Chor der deutschen Ritter,chor_der_deutschen_ritter,MALE,
gdc,t9p6.0,Theobald,theobald,MALE,
gdc,t9p6.0,Die Begleiterinnen,die_begleiterinnen,FEMALE,
gdc,t9p6.0,Der schwarze Ritter,der_schwarze_ritter,MALE,
gdc,t9p6.0,Wache,wache,MALE,
gdc,t9p6.0,Chor der Frauen,chor_der_frauen,FEMALE,
gdc,t9p6.0,Zweiter Fürst,zweiter_fuerst,MALE,
gdc,t9p6.0,Vierter Fürst,vierter_fuerst,MALE,
gdc,t9p6.0,Der Burggraf des Kaisers,burggraf,MALE,
gdc,t9p6.0,Heinrich der Löwe,heinrich_der_loewe,MALE,
gdc,t9p6.0,Kaiser Heinrich VI.,kaiser,MALE,
gdc,t9p6.0,Kerkerwache,kerkerwache,MALE,
gdc,t9p6.0,Kampfrichter,kampfrichter,MALE,
gdc,t9p6.0,Dritter Fürst,dritter_fuerst,MALE,
gdc,t9p6.0,Chor der Nonnen,chor_der_nonnen,FEMALE,
gdc,t9p6.0,"Philipp August, König von Frankreich",koenig,MALE,
gdc,t9p6.0,Erster Fürst,erster_fuerst,MALE,
gdc,t9p6.0,Agnes,agnes,FEMALE,
gdc,t9p6.0,Irmengard,irmengard,FEMALE,
gdc,t9p6.0,Heinrich der Sohn,heinrich_der_sohn,MALE,
