corpus,drama,Entity.surface,Entity.id,Entity.group_members
gdc,r0n2.0,die_hauptmaennin,28,
gdc,r0n2.0,odysseus,1,
gdc,r0n2.0,die_siebente_amazone_11,41,
gdc,r0n2.0,die_erste_oberste_20,54,
gdc,r0n2.0,die_griechen_3,69,
gdc,r0n2.0,das_erste_maedchen,20,
gdc,r0n2.0,die_vierte_amazone_24,67,
gdc,r0n2.0,achilles,7,
gdc,r0n2.0,die_zweite_oberste_20,55,
gdc,r0n2.0,die_zweite_priesterin_22_bis_24,62,
gdc,r0n2.0,die_erste_priesterin_7_bis_9,29,
gdc,r0n2.0,die_dritte_oberste_20,56,
gdc,r0n2.0,die_dritte_amazone_6,26,
gdc,r0n2.0,eine_oberste_8,32,
gdc,r0n2.0,die_maedchen,72,
gdc,r0n2.0,eine_amazonenfuerstin_11,42,
gdc,r0n2.0,ein_grieche_6,27,
gdc,r0n2.0,die_zweite_amazone_6,25,
gdc,r0n2.0,griechen_ausserhalb_der_szene,73,
gdc,r0n2.0,eine_dritte_priesterin_20,59,
gdc,r0n2.0,ein_aetolier_12,46,
gdc,r0n2.0,die_amazonen_22,80,
gdc,r0n2.0,ein_grieche_4,12,
gdc,r0n2.0,die_erste_priesterin_22_bis_24,60,
gdc,r0n2.0,antilochus,0,
gdc,r0n2.0,eine_amazone_22a,61,
gdc,r0n2.0,automedon,11,
gdc,r0n2.0,meroe,16,
gdc,r0n2.0,die_erste_amazone_24,64,
gdc,r0n2.0,eine_amazone_22b,63,
gdc,r0n2.0,die_amazone_14,50,
gdc,r0n2.0,das_dritte_maedchen,22,
gdc,r0n2.0,eine_jungfrau_14a,47,
gdc,r0n2.0,die_priesterinnen_22,81,
gdc,r0n2.0,ein_aetolier_3,5,
gdc,r0n2.0,eine_andere_fuerstin_5,17,
gdc,r0n2.0,die_amazonen_5,71,
gdc,r0n2.0,die_amazone_7,31,
gdc,r0n2.0,eine_fuerstin_10,38,
gdc,r0n2.0,die_achte_amazone_11,44,
gdc,r0n2.0,die_erste_amazone_6,24,
gdc,r0n2.0,die_fuenfte_amazone_11,39,
gdc,r0n2.0,asteria,15,
gdc,r0n2.0,ein_griechenfuerst,8,
gdc,r0n2.0,die_vierte_amazone_11,43,
gdc,r0n2.0,der_herold,53,
gdc,r0n2.0,die_frauen,77,
gdc,r0n2.0,die_zweite_priesterin_7_bis_9,30,
gdc,r0n2.0,ein_myrmidonier,4,
gdc,r0n2.0,eine_zweite_priesterin_20,58,
gdc,r0n2.0,eine_jungfrau_14b,49,
gdc,r0n2.0,alle_22,82,
gdc,r0n2.0,das_vierte_maedchen,23,
gdc,r0n2.0,eine_priesterin_auf_dem_huegel,33,
gdc,r0n2.0,die_zweite_amazone_24,65,
gdc,r0n2.0,eine_traegerin,68,
gdc,r0n2.0,der_zweite_grieche,10,
gdc,r0n2.0,die_amazonen_12,75,
gdc,r0n2.0,das_zweite_maedchen,21,
gdc,r0n2.0,eine_priesterin_20,57,
gdc,r0n2.0,mehrere_frauen,83,
gdc,r0n2.0,die_dritte_amazone_10_und_11,37,
gdc,r0n2.0,der_erste_grieche,9,
gdc,r0n2.0,die_amazonen_18,78,
gdc,r0n2.0,diomedes,2,
gdc,r0n2.0,die_zweite_amazone_10_und_11,36,
gdc,r0n2.0,ein_grieche_12,45,
gdc,r0n2.0,der_hauptmann_16,51,
gdc,r0n2.0,eine_andere_jungfrau_14,48,
gdc,r0n2.0,der_hauptmann_2_bis_4,3,
gdc,r0n2.0,die_sechste_amazone_11,40,
gdc,r0n2.0,ein_grieche_16_und_17,52,
gdc,r0n2.0,eine_amazone_9,34,
gdc,r0n2.0,eine_amazone_5,18,
gdc,r0n2.0,ein_doloper,6,
gdc,r0n2.0,die_erste_amazone_10_und_11,35,
gdc,r0n2.0,chor_der_jungfraun,76,
gdc,r0n2.0,prothoe,14,
gdc,r0n2.0,die_amazonen_19,79,
gdc,r0n2.0,penthesilea,13,
gdc,r0n2.0,die_dritte_amazone_24,66,
gdc,r0n2.0,stimmen_3,70,
gdc,r0n2.0,mehrere,74,
gdc,r0n2.0,die_oberpriesterin,19,
