corpus,drama,figure_surface,figure_id,Gender,Age
corpus,drama,begin,end,Speaker.figure_surface,Speaker.figure_id,Token.surface,Token.pos,Token.lemma,length,Mentioned.figure_surface,Mentioned.figure_id
gdc,pkng.0,HAGEN,hagen,,
gdc,pkng.0,GUNTHER,gunther,,
gdc,pkng.0,GISELHER,giselher,,
gdc,pkng.0,GERENOT,gerenot,,
gdc,pkng.0,VOLKER,volker,,
gdc,pkng.0,SIEGFRIED,siegfried,,
gdc,pkng.0,DANKWART,dankwart,,
gdc,pkng.0,UTE,ute,,
gdc,pkng.0,KRIEMHILD,kriemhild,,
gdc,pkng.0,Der gehörnte Siegfried,de,"Hebbel, Friedrich",118547445,,,0,1862,1861,0
