corpus,drama,Entity.surface,Entity.id,Entity.group_members
gdc,k77x.0,waisenhaeuser,5,
gdc,k77x.0,ein_andrer_haescher,57,
gdc,k77x.0,cardenio,8,
gdc,k77x.0,einer_aus_dem_volke,44,
gdc,k77x.0,pamphilio,6,
gdc,k77x.0,herold,36,
gdc,k77x.0,halloren_3-1,74,
gdc,k77x.0,doris,13,
gdc,k77x.0,mohrenprinz,39,
gdc,k77x.0,gast_b,31,
gdc,k77x.0,die_gestalt,53,
gdc,k77x.0,einer_3-14a,60,
gdc,k77x.0,die_dicke_magd,41,
gdc,k77x.0,dienemann,3,
gdc,k77x.0,halloren_2-11,72,
gdc,k77x.0,gevatterin,1,
gdc,k77x.0,olympie,14,
gdc,k77x.0,wagner,15,
gdc,k77x.0,ein_diener,51,
gdc,k77x.0,hallorenweiber,73,
gdc,k77x.0,stuermer,49,
gdc,k77x.0,hallorenweib,42,
gdc,k77x.0,lysander,18,
gdc,k77x.0,ein_dritter_haescher,58,
gdc,k77x.0,cleon,55,
gdc,k77x.0,die_jungfrau,20,
gdc,k77x.0,kuemmeltuerke,10,
gdc,k77x.0,ein_anderer_musikant,23,
gdc,k77x.0,praeses_der_studenten,24,
gdc,k77x.0,nathanael,59,
gdc,k77x.0,die_frau,21,
gdc,k77x.0,lindor,22,
gdc,k77x.0,studenten,62,
gdc,k77x.0,suppius,2,
gdc,k77x.0,prinzessin,37,
gdc,k77x.0,marschal,50,
gdc,k77x.0,meyer,4,
gdc,k77x.0,anton,54,
gdc,k77x.0,die_haescher,70,
gdc,k77x.0,bediente,65,
gdc,k77x.0,celinde,40,
gdc,k77x.0,kuemmermann,48,
gdc,k77x.0,erster_knabe,25,
gdc,k77x.0,viele_3-2,77,
gdc,k77x.0,einer_3-14b,61,
gdc,k77x.0,gast_a,30,
gdc,k77x.0,prediger_lyrer,43,
gdc,k77x.0,ein_haescher,56,
gdc,k77x.0,einer_2-10,32,
gdc,k77x.0,viele_3-1,76,
gdc,k77x.0,eine_alte_frau,34,
gdc,k77x.0,ahasverus,0,
gdc,k77x.0,zuschauer,64,
gdc,k77x.0,becker,9,
gdc,k77x.0,kind,29,
gdc,k77x.0,musikanten_musiker,63,
gdc,k77x.0,die_versammlung,71,
gdc,k77x.0,viren,19,
gdc,k77x.0,prediger_2-11,33,
gdc,k77x.0,ein_anderer_aus_dem_volke,45,
gdc,k77x.0,alle_1-18,66,
gdc,k77x.0,magister,11,
gdc,k77x.0,erster_musikant,16,
gdc,k77x.0,viele_1-18,67,
gdc,k77x.0,zweiter_knabe,26,
gdc,k77x.0,die_menge,75,
gdc,k77x.0,zweiter_hallor_3-1,47,
gdc,k77x.0,viele_3-14,79,
gdc,k77x.0,tyche,52,
gdc,k77x.0,ein_hallor_2-11,35,
gdc,k77x.0,ein_philister,12,
gdc,k77x.0,edelchen,28,
gdc,k77x.0,einer_1-18,68,
gdc,k77x.0,schmidt,17,
gdc,k77x.0,alle_3-2,78,
gdc,k77x.0,kinder,69,
gdc,k77x.0,chor_der_studenten,80,
gdc,k77x.0,weissprinz,38,
gdc,k77x.0,pferdephilister,7,
gdc,k77x.0,ein_hallor_3-1,46,
gdc,k77x.0,nathan,27,
