corpus,drama,figure_surface,figure_id,Gender,Age
gdc,qkq1.0,Raynouard,raynouard,MALE,
gdc,qkq1.0,Ein Anderer,ein_anderer,MALE,
gdc,qkq1.0,Ein Tiroler (IV/1),ein_tiroler_4-1,MALE,
gdc,qkq1.0,Einer,einer_2-9b,MALE,
gdc,qkq1.0,Gebrüder Rainer,die_rainer,MALE,
gdc,qkq1.0,Haspingers Stimme,haspinger,MALE,
gdc,qkq1.0,Die Andern,die_andern,UNKNOWN,
gdc,qkq1.0,Johann,johann,MALE,
gdc,qkq1.0,Heinrich,heinrich,MALE,
gdc,qkq1.0,Kanzler,kanzler,MALE,
gdc,qkq1.0,Der Herzog von Danzig,herzog,MALE,
gdc,qkq1.0,Etschmann,etschmann,MALE,
gdc,qkq1.0,Der Tiroler (I/9),der_tiroler_1-9,MALE,
gdc,qkq1.0,Der Priester Donay,donay,MALE,
gdc,qkq1.0,Legationsrat,legationsrat,MALE,
gdc,qkq1.0,Ein Bote,ein_bote,MALE,
gdc,qkq1.0,Fallern von Rodeneck,fallern,MALE,
gdc,qkq1.0,Ein Kabinettssekretär,ein_kabinettssekretaer,MALE,
gdc,qkq1.0,Die Tiroler,mehrere_tiroler_alle_2-8,UNKNOWN,
gdc,qkq1.0,Alle (II/9),alle_2-9,MALE,
gdc,qkq1.0,Joseph Speckbacher,speckbacher,MALE,
gdc,qkq1.0,Peter Mayer,mayer,MALE,
gdc,qkq1.0,Ein Offizier,ein_offizier,MALE,
gdc,qkq1.0,Mathis,mathis,MALE,
gdc,qkq1.0,Graf Paraguay,paraguay,MALE,
gdc,qkq1.0,Bärbel,baerbel,FEMALE,
gdc,qkq1.0,Ein Page,ein_page,MALE,
gdc,qkq1.0,Zweites Kind,zweites_kind,UNKNOWN,
gdc,qkq1.0,Ein Weib/Die Tirolerin,weib_tirolerin,FEMALE,
gdc,qkq1.0,Eisenstecken,eisenstecken,MALE,
gdc,qkq1.0,Volk,volk,UNKNOWN,
gdc,qkq1.0,Andreas Hofer,andreas_hofer,MALE,
gdc,qkq1.0,La Coste,la_coste,MALE,
gdc,qkq1.0,Frau Straubing,frau_straubing,FEMALE,
gdc,qkq1.0,Vizekönig,vizekoenig,MALE,
gdc,qkq1.0,Fleury,fleury,MALE,
gdc,qkq1.0,Elsi,elsi,FEMALE,
gdc,qkq1.0,Erster,einer_2-9a,MALE,
gdc,qkq1.0,Ein Kind,erstes_kind,UNKNOWN,
