corpus,drama,figure_surface,figure_id,Gender,Age
gdc,r135.0,Kinder,kinder,UNKNOWN,
gdc,r135.0,Bedienter,bedienter,MALE,
gdc,r135.0,Louise,louise,FEMALE,
gdc,r135.0,Hofmeister,hofmeister,MALE,
gdc,r135.0,Gesandtin,gesandtin,FEMALE,
gdc,r135.0,Lieschen,lieschen,FEMALE,
gdc,r135.0,Suschen,suschen,FEMALE,
gdc,r135.0,Doktor,doktor,MALE,
gdc,r135.0,Magister,magister,MALE,
gdc,r135.0,Gorg,gorg,MALE,
gdc,r135.0,Fränzchen,fraenzchen,MALE,
gdc,r135.0,Magd,magd,FEMALE,
gdc,r135.0,Julie,julie,FEMALE,
gdc,r135.0,Eins der Kinder,eins_der_kinder,UNKNOWN,
gdc,r135.0,Zweiter schöner Geist,zweiter_schoener_geist,MALE,
gdc,r135.0,von Brand,von_brand,MALE,
gdc,r135.0,Franz,franz,MALE,
gdc,r135.0,Geheimderat,geheimderat,MALE,
gdc,r135.0,Betchen,betchen,FEMALE,
gdc,r135.0,Erster schöner Geist,erster_schoener_geist,MALE,
gdc,r135.0,Blum,blum,MALE,
gdc,r135.0,Unbekannter,unbekannter,MALE,
gdc,r135.0,Sophchen,sophchen,FEMALE,
gdc,r135.0,Läufer,laeufer,MALE,
gdc,r135.0,Malchen,malchen,FEMALE,
gdc,r135.0,Gesandter,gesandter,MALE,
gdc,r135.0,Louis,louis,MALE,
