corpus,drama,figure_surface,figure_id,Gender,Age
gdc,rj22.0,HERR VON BIEDERLING,herr_von_biederling,,
gdc,rj22.0,FRAU VON BIEDERLING,frau_von_biederling,,
gdc,rj22.0,PRINZ,prinz,,
gdc,rj22.0,GRAF,graf,,
gdc,rj22.0,VERWALTER,verwalter,,
gdc,rj22.0,DONNA,donna,,
gdc,rj22.0,ZIERAU,zierau,,
gdc,rj22.0,WILHELMINE,wilhelmine,,
gdc,rj22.0,BABET,babet,,
gdc,rj22.0,MAGISTER BEZA,magister_beza,,
gdc,rj22.0,HERR VON ZOPF,herr_von_zopf,,
gdc,rj22.0,GUSTAV,gustav,,
gdc,rj22.0,KAFFEEWIRT,kaffeewirt,,
gdc,rj22.0,EIN BUCKLIGTER,ein_buckligter,,
gdc,rj22.0,LAHMER,lahmer,,
gdc,rj22.0,BLINDER,blinder,,
gdc,rj22.0,EIN ANDERER BLINDER,ein_anderer_blinder,,
gdc,rj22.0,ALLE,alle,,
gdc,rj22.0,EINE DAME,eine_dame,,
gdc,rj22.0,EIN CHAPEAU,ein_chapeau,,
gdc,rj22.0,EIN DICKER KERL,ein_dicker_kerl,,
gdc,rj22.0,EINE MASKE,eine_maske,,
gdc,rj22.0,EINE ANDERE MASKE,eine_andere_maske,,
gdc,rj22.0,BÜRGERMEISTER,bürgermeister,,
gdc,rj22.0,Der neue Menoza,de,"Lenz, Jakob Michael Reinhold",118571656,,,1773,1774,1963,0
