corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
gdc,s6kn.0,899,46038,0,958,5792,0
gdc,s6kn.0,899,46038,0,5799,12592,0
gdc,s6kn.0,899,46038,0,12599,13860,0
gdc,s6kn.0,899,46038,0,13866,15280,0
gdc,s6kn.0,899,46038,0,15288,16661,0
gdc,s6kn.0,899,46038,0,16668,20870,0
gdc,s6kn.0,899,46038,0,20877,24619,0
gdc,s6kn.0,899,46038,0,24626,26296,0
gdc,s6kn.0,899,46038,0,26304,26670,0
gdc,s6kn.0,899,46038,0,26677,29175,0
gdc,s6kn.0,899,46038,0,29182,29547,0
gdc,s6kn.0,899,46038,0,29554,35541,0
gdc,s6kn.0,899,46038,0,35547,35907,0
gdc,s6kn.0,899,46038,0,35914,37612,0
gdc,s6kn.0,899,46038,0,37619,41347,0
gdc,s6kn.0,899,46038,0,41355,46038,0
gdc,s6kn.0,46045,76254,0,46341,47366,0
gdc,s6kn.0,46045,76254,0,47374,48364,0
gdc,s6kn.0,46045,76254,0,48371,49758,0
gdc,s6kn.0,46045,76254,0,49764,53852,0
gdc,s6kn.0,46045,76254,0,53860,56111,0
gdc,s6kn.0,46045,76254,0,56119,57633,0
gdc,s6kn.0,46045,76254,0,57641,63620,0
gdc,s6kn.0,46045,76254,0,63627,67187,0
gdc,s6kn.0,46045,76254,0,67193,67688,0
gdc,s6kn.0,46045,76254,0,67695,76254,0
gdc,s6kn.0,76263,102508,0,76392,82092,0
gdc,s6kn.0,76263,102508,0,82098,83443,0
gdc,s6kn.0,76263,102508,0,83451,83558,0
gdc,s6kn.0,76263,102508,0,83565,87982,0
gdc,s6kn.0,76263,102508,0,87989,89046,0
gdc,s6kn.0,76263,102508,0,89052,89605,0
gdc,s6kn.0,76263,102508,0,89613,93025,0
gdc,s6kn.0,76263,102508,0,93031,95449,0
gdc,s6kn.0,76263,102508,0,95457,97134,0
gdc,s6kn.0,76263,102508,0,97140,101360,0
gdc,s6kn.0,76263,102508,0,101367,102508,0
