corpus,drama,figure_surface,figure_id,Gender,Age
gdc,x37q.0,Mutter,mutter,FEMALE,
gdc,x37q.0,Dr. Malkolm,dr_malkolm,MALE,
gdc,x37q.0,Der Diener,der_diener,MALE,
gdc,x37q.0,Franziska,franziska,FEMALE,
gdc,x37q.0,Hagelmeier,hagelmeier,MALE,
gdc,x37q.0,Sophie,sophie,FEMALE,
gdc,x37q.0,Polizeipräsident,polizeipraesident,MALE,
gdc,x37q.0,Kullmann,kullmann,MALE,
gdc,x37q.0,Dirckens,dirckens,MALE,
gdc,x37q.0,Das Kind,das_kind,UNKNOWN,
gdc,x37q.0,Karl Almer,almer,MALE,
gdc,x37q.0,Pater Emmeran,pater,MALE,
gdc,x37q.0,Hohenkemnath,hohenkemnath,MALE,
gdc,x37q.0,Veitralf,veitralf,MALE,
gdc,x37q.0,Laurus Bein,laurus_bein,MALE,
gdc,x37q.0,Die Mädchen,die_maedchen,FEMALE,
gdc,x37q.0,Lydia,lydia,FEMALE,
gdc,x37q.0,Der Schweinekopf,der_schweinekopf,MALE,
gdc,x37q.0,Ralf Breitenbach,breitenbach,MALE,
gdc,x37q.0,Herzogin,herzogin,FEMALE,
gdc,x37q.0,Spreizfüßchen,spreizfuesschen,FEMALE,
gdc,x37q.0,Mausi,mausi,FEMALE,
gdc,x37q.0,Herzog,herzog,MALE,
gdc,x37q.0,Gislind,gislind,FEMALE,
gdc,x37q.0,Der Hundekopf,der_hundekopf,MALE,
gdc,x37q.0,William Fahrstuhl,fahrstuhl,MALE,
gdc,x37q.0,Rohrdommel,rohrdommel,FEMALE,
gdc,x37q.0,Regisseur,regisseur,MALE,
gdc,x37q.0,Dr. Hornstein,dr_hornstein,MALE,
gdc,x37q.0,Die Männerstimme,veit_kunz,MALE,
gdc,x37q.0,Chorus,chorus,UNKNOWN,
gdc,x37q.0,Kiesgräber,kiesgraeber,MALE,
gdc,x37q.0,Karaminka,karaminka,FEMALE,
gdc,x37q.0,Dr. Hofmiller,dr_hofmiller,MALE,
gdc,x37q.0,Gespensterschreck,gespensterschreck,FEMALE,
