corpus,drama,Entity.surface,Entity.id,Entity.group_members
gdc,kjgc.0,faust,0,
gdc,kjgc.0,rudolph,20,
gdc,kjgc.0,melech,15,
gdc,kjgc.0,rochus,7,
gdc,kjgc.0,mariane,2,
gdc,kjgc.0,dragon,17,
gdc,kjgc.0,abdon,14,
gdc,kjgc.0,magog,11,
gdc,kjgc.0,herold,10,
gdc,kjgc.0,xaver,3,
gdc,kjgc.0,sebub,13,
gdc,kjgc.0,wagner,1,
gdc,kjgc.0,theodora,5,
gdc,kjgc.0,banquier,19,
gdc,kjgc.0,lisette,4,
gdc,kjgc.0,gog,16,
gdc,kjgc.0,satan,9,
gdc,kjgc.0,ein_jude,22,
gdc,kjgc.0,ein_bedienter,21,
gdc,kjgc.0,belial,12,
gdc,kjgc.0,paulina,8,
gdc,kjgc.0,stup,18,
gdc,kjgc.0,die_satane,23,
gdc,kjgc.0,moritz,6,
