corpus,drama,Entity.surface,Entity.id,Entity.group_members
gdc,11g5g.0,glaube,13,
gdc,11g5g.0,landbewohner,20,
gdc,11g5g.0,epimenides,1,
gdc,11g5g.0,daemon_der_unterdrueckung,11,
gdc,11g5g.0,daemon_des_kriegs,4,
gdc,11g5g.0,jugendfuerst,15,
gdc,11g5g.0,diplomat,7,
gdc,11g5g.0,die_einigkeit,17,
gdc,11g5g.0,hofmann_und_daemon_der_list_allein,9,
gdc,11g5g.0,erster_genius,2,
gdc,11g5g.0,pfaffe,5,
gdc,11g5g.0,chor_der_krieger,19,
gdc,11g5g.0,liebe,12,
gdc,11g5g.0,die_muse,0,
gdc,11g5g.0,zweiter_genius,3,
gdc,11g5g.0,priester,16,
gdc,11g5g.0,heereszug,18,
gdc,11g5g.0,chor_der_frauen,21,
gdc,11g5g.0,dame,8,
gdc,11g5g.0,hoffnung,14,
gdc,11g5g.0,jurist,6,
gdc,11g5g.0,lustige_person,10,
