corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
gdc,tx4z.0,930,50867,0,978,6885,0
gdc,tx4z.0,930,50867,0,6893,18744,0
gdc,tx4z.0,930,50867,0,18748,23861,0
gdc,tx4z.0,930,50867,0,23867,31260,0
gdc,tx4z.0,930,50867,0,31267,40524,0
gdc,tx4z.0,930,50867,0,40531,45308,0
gdc,tx4z.0,930,50867,0,45314,46316,0
gdc,tx4z.0,930,50867,0,46324,46840,0
gdc,tx4z.0,930,50867,0,46846,50867,0
gdc,tx4z.0,50875,127735,0,50922,52426,0
gdc,tx4z.0,50875,127735,0,52434,62112,0
gdc,tx4z.0,50875,127735,0,62118,63510,0
gdc,tx4z.0,50875,127735,0,63514,69048,0
gdc,tx4z.0,50875,127735,0,69056,74904,0
gdc,tx4z.0,50875,127735,0,74911,75718,0
gdc,tx4z.0,50875,127735,0,75722,79523,0
gdc,tx4z.0,50875,127735,0,79531,98637,0
gdc,tx4z.0,50875,127735,0,98644,101829,0
gdc,tx4z.0,50875,127735,0,101833,107703,0
gdc,tx4z.0,50875,127735,0,107709,111115,0
gdc,tx4z.0,50875,127735,0,111122,114735,0
gdc,tx4z.0,50875,127735,0,114742,115028,0
gdc,tx4z.0,50875,127735,0,115032,117313,0
gdc,tx4z.0,50875,127735,0,117320,127735,0
gdc,tx4z.0,127743,174188,0,127786,128901,0
gdc,tx4z.0,127743,174188,0,128909,132247,0
gdc,tx4z.0,127743,174188,0,132253,138937,0
gdc,tx4z.0,127743,174188,0,138943,145734,0
gdc,tx4z.0,127743,174188,0,145740,147864,0
gdc,tx4z.0,127743,174188,0,147868,148999,0
gdc,tx4z.0,127743,174188,0,149007,153686,0
gdc,tx4z.0,127743,174188,0,153690,154263,0
gdc,tx4z.0,127743,174188,0,154269,155663,0
gdc,tx4z.0,127743,174188,0,155667,174188,0
gdc,tx4z.0,174198,240136,0,174234,175737,0
gdc,tx4z.0,174198,240136,0,175743,176084,0
gdc,tx4z.0,174198,240136,0,176090,183143,0
gdc,tx4z.0,174198,240136,0,183147,185856,0
gdc,tx4z.0,174198,240136,0,185862,190056,0
gdc,tx4z.0,174198,240136,0,190063,191064,0
gdc,tx4z.0,174198,240136,0,191068,191817,0
gdc,tx4z.0,174198,240136,0,191825,192188,0
gdc,tx4z.0,174198,240136,0,192194,199792,0
gdc,tx4z.0,174198,240136,0,199798,200502,0
gdc,tx4z.0,174198,240136,0,200509,200828,0
gdc,tx4z.0,174198,240136,0,200834,206217,0
gdc,tx4z.0,174198,240136,0,206221,210522,0
gdc,tx4z.0,174198,240136,0,210526,213972,0
gdc,tx4z.0,174198,240136,0,213976,216129,0
gdc,tx4z.0,174198,240136,0,216136,217805,0
gdc,tx4z.0,174198,240136,0,217811,219289,0
gdc,tx4z.0,174198,240136,0,219293,219562,0
gdc,tx4z.0,174198,240136,0,219566,222870,0
gdc,tx4z.0,174198,240136,0,222876,223959,0
gdc,tx4z.0,174198,240136,0,223965,233744,0
gdc,tx4z.0,174198,240136,0,233748,236864,0
gdc,tx4z.0,174198,240136,0,236873,238751,0
gdc,tx4z.0,174198,240136,0,238759,240136,0
gdc,tx4z.0,240147,290538,0,240303,244642,0
gdc,tx4z.0,240147,290538,0,244649,246402,0
gdc,tx4z.0,240147,290538,0,246408,254566,0
gdc,tx4z.0,240147,290538,0,254572,261956,0
gdc,tx4z.0,240147,290538,0,261963,263786,0
gdc,tx4z.0,240147,290538,0,263792,265870,0
gdc,tx4z.0,240147,290538,0,265876,268112,0
gdc,tx4z.0,240147,290538,0,268116,270964,0
gdc,tx4z.0,240147,290538,0,270971,278566,0
gdc,tx4z.0,240147,290538,0,278572,285610,0
gdc,tx4z.0,240147,290538,0,285614,290538,0
