corpus,drama,Entity.surface,Entity.id,Entity.group_members
gdc,p5c8.0,fuenfte_maske,19,
gdc,p5c8.0,kitty,25,
gdc,p5c8.0,lady,5,
gdc,p5c8.0,maennliche_stimme,9,
gdc,p5c8.0,bursche,26,
gdc,p5c8.0,neunte_maske,22,
gdc,p5c8.0,vierte_maske,18,
gdc,p5c8.0,zehnte_maske,23,
gdc,p5c8.0,zweiter_bedienter,13,
gdc,p5c8.0,steele,1,
gdc,p5c8.0,alle_4-2-4,27,
gdc,p5c8.0,miss_ellen,0,
gdc,p5c8.0,haushofmeister,10,
gdc,p5c8.0,savage,2,
gdc,p5c8.0,dritter_bedienter,14,
gdc,p5c8.0,bedienter_der_lady,7,
gdc,p5c8.0,sechste_maske,20,
gdc,p5c8.0,achte_maske,21,
gdc,p5c8.0,zweite_maske,16,
gdc,p5c8.0,erster_bedienter,12,
gdc,p5c8.0,erste_maske,15,
gdc,p5c8.0,lord_tyrconnel,8,
gdc,p5c8.0,toms,24,
gdc,p5c8.0,oberrichter,11,
gdc,p5c8.0,dritte_maske,17,
gdc,p5c8.0,lord_berwick,6,
gdc,p5c8.0,viscount,3,
gdc,p5c8.0,lord_winchester,4,
