corpus,drama,Entity.surface,Entity.id,Entity.group_members
gdc,tn4k.0,lorenz,4,
gdc,tn4k.0,fraeulein_schaitzach,14,
gdc,tn4k.0,foitenleitner,26,
gdc,tn4k.0,gendarm,28,
gdc,tn4k.0,amtsrichter,19,
gdc,tn4k.0,rosl,9,
gdc,tn4k.0,wehrmuellerin,10,
gdc,tn4k.0,alle-die_zuhoerer_1,29,
gdc,tn4k.0,frau_wanninger,11,
gdc,tn4k.0,rettinger,16,
gdc,tn4k.0,flora,21,
gdc,tn4k.0,burgl,3,
gdc,tn4k.0,bernhuber,24,
gdc,tn4k.0,alle_2,30,
gdc,tn4k.0,posthalterin,13,
gdc,tn4k.0,mutzenbauer,8,
gdc,tn4k.0,goetzensperger,18,
gdc,tn4k.0,alle_3,31,
gdc,tn4k.0,frau_specht,12,
gdc,tn4k.0,herr_von_beck,17,
gdc,tn4k.0,nusser,27,
gdc,tn4k.0,minna,25,
gdc,tn4k.0,pfarrer,0,
gdc,tn4k.0,posthalter,1,
gdc,tn4k.0,seehansele,2,
gdc,tn4k.0,hulda,20,
gdc,tn4k.0,mohrenwirt,7,
gdc,tn4k.0,seppl,5,
gdc,tn4k.0,knackberger,23,
gdc,tn4k.0,hies,22,
gdc,tn4k.0,wally,15,
gdc,tn4k.0,kederbauer,6,
