corpus,drama,Entity.surface,Entity.id,Entity.group_members
gdc,pm1c.0,gerenot,4,
gdc,pm1c.0,pilgrim,19,
gdc,pm1c.0,etzel,18,
gdc,pm1c.0,hildebrant,14,
gdc,pm1c.0,kriemhild,5,
gdc,pm1c.0,ein_heune,20,
gdc,pm1c.0,dietrich,13,
gdc,pm1c.0,thuering,16,
gdc,pm1c.0,volker,9,
gdc,pm1c.0,iring,15,
gdc,pm1c.0,rumolt,8,
gdc,pm1c.0,hagen,2,
gdc,pm1c.0,giselher,6,
gdc,pm1c.0,gunther,0,
gdc,pm1c.0,werbel,7,
gdc,pm1c.0,dankwart,10,
gdc,pm1c.0,ute,3,
gdc,pm1c.0,kaplan,11,
gdc,pm1c.0,gudrun,17,
gdc,pm1c.0,goetelinde,12,
gdc,pm1c.0,ruedeger,1,
