corpus,drama,figure_surface,figure_id,Gender,Age
gdc,w40m.0,Ein Anderer (II/4),ein_anderer_2-4b,MALE,
gdc,w40m.0,Strution,strution,FEMALE,
gdc,w40m.0,Mago,mago,MALE,
gdc,w40m.0,Der dritte Sklave,der_dritte,MALE,
gdc,w40m.0,Eurytimos,eurytimos,MALE,
gdc,w40m.0,Ein Anderer (II/2),ein_anderer_2-2b,MALE,
gdc,w40m.0,Der Zeltwächter,der_zeltwaechter,MALE,
gdc,w40m.0,Myrrha,myrrha,FEMALE,
gdc,w40m.0,Zweiter Späher,zweiter_spaeher,MALE,
gdc,w40m.0,Erster Späher,erster_spaeher,MALE,
gdc,w40m.0,Einer (IV/2),einer_4-2,MALE,
gdc,w40m.0,Stimme Philaretes,philarete,FEMALE,
gdc,w40m.0,Menesto,menesto,FEMALE,
gdc,w40m.0,Die Zweite,die_zweite,FEMALE,
gdc,w40m.0,Diokles,diokles,MALE,
gdc,w40m.0,Ein älterer Diener (IV/1),ein_aelterer_diener_4-1a,MALE,
gdc,w40m.0,Gubal,gubal,MALE,
gdc,w40m.0,Ein älterer Diener (IV/1),ein_aelterer_diener_4-1b,MALE,
gdc,w40m.0,Hermachos,hermachos,MALE,
gdc,w40m.0,Der Hauptmann,der_hauptmann,MALE,
gdc,w40m.0,Einer (II/2),einer_2-2,MALE,
gdc,w40m.0,Die Erscheinung,die_erscheinung,MALE,
gdc,w40m.0,Bio,bio,FEMALE,
gdc,w40m.0,Einer aus dem Volke (II/4),einer_aus_dem_volke_2-4,MALE,
gdc,w40m.0,Einer der Bettler,einer_der_bettler,MALE,
gdc,w40m.0,Rufe (V),rufe_5,UNKNOWN,
gdc,w40m.0,Ein Wächter (II/7),ein_waechter_2-7,MALE,
gdc,w40m.0,Der Türhüter,der_tuerhueter,MALE,
gdc,w40m.0,Der erste Sklave,der_erste_sklave,MALE,
gdc,w40m.0,Eins der Mädchen,eins_der_maedchen,FEMALE,
gdc,w40m.0,Hegesias,hegesias,MALE,
gdc,w40m.0,Fragende Rufe,rufe_4,UNKNOWN,
gdc,w40m.0,Der Blinde,der_blinde,MALE,
gdc,w40m.0,Einer (II/1),einer_2-1,MALE,
gdc,w40m.0,Sosthenes,sosthenes,MALE,
gdc,w40m.0,Ein Anderer (II/2),ein_anderer_2-2a,MALE,
gdc,w40m.0,Die Bettler,die_bettler,MALE,
gdc,w40m.0,Ein sehr alter Sklave,ein_sehr_alter_sklave,MALE,
gdc,w40m.0,Einer aus dem Volke (II/5),einer_aus_dem_volke_2-5,MALE,
gdc,w40m.0,Ein Anderer (II/4),ein_anderer_2-4a,MALE,
gdc,w40m.0,Ktesias,ktesias,MALE,
gdc,w40m.0,Die Erste,die_erste,FEMALE,
gdc,w40m.0,Mandros,mandros,MALE,
gdc,w40m.0,Der zweite Sklave,der_zweite,MALE,
gdc,w40m.0,Der Reisende,der_reisende,MALE,
gdc,w40m.0,Ein Bettler,ein_bettler,MALE,
gdc,w40m.0,Phaino,phaino,FEMALE,
gdc,w40m.0,Einer (IV/1),einer_4-1a,MALE,
gdc,w40m.0,Einer (II/5),einer_2-5,MALE,
gdc,w40m.0,Lysimachos,lysimachos,MALE,
gdc,w40m.0,Einer (IV/1),einer_4-1b,MALE,
gdc,w40m.0,Arratos,arratos,MALE,
gdc,w40m.0,Deonax,deonax,MALE,
gdc,w40m.0,Lykon,lykon,MALE,
gdc,w40m.0,Einer (II/4),einer_2-4,MALE,
gdc,w40m.0,Erster Wächter,erster_waechter,MALE,
gdc,w40m.0,Der vierte Sklave,der_vierte,MALE,
gdc,w40m.0,Artemidor,artemidor,MALE,
gdc,w40m.0,Phenippe,phenippe,FEMALE,
gdc,w40m.0,Ein Zweiter (IV/2),ein_zweiter_4-2,MALE,
gdc,w40m.0,Der karthagische Diener,der_karthagische_diener,MALE,
gdc,w40m.0,Ein Dritter (IV/2),ein_dritter_4-2,MALE,
gdc,w40m.0,Ein Wächter (III/3),ein_waechter_3-3,MALE,
gdc,w40m.0,Mehrere/Die Menge/Stimmen im Volke,mehrere_die_menge_stimmen_im_volke,UNKNOWN,
gdc,w40m.0,Ein Dritter (II/4),ein_dritter_2-4,MALE,
gdc,w40m.0,Die Dritte,die_dritte,FEMALE,
