corpus,drama,figure_surface,figure_id,Gender,Age
corpus,drama,begin,end,Speaker.figure_surface,Speaker.figure_id,Token.surface,Token.pos,Token.lemma,length,Mentioned.figure_surface,Mentioned.figure_id
gdc,pmp3.0,AMBROSIO,ambrosio,,
gdc,pmp3.0,BARTOLINO,bartolino,,
gdc,pmp3.0,ANGIOLINA,angiolina,,
gdc,pmp3.0,EINE STIMME VON DRAUSSEN,eine_stimme_von_draussen,,
gdc,pmp3.0,SEBASTIANO,sebastiano,,
gdc,pmp3.0,HERR GREGORIO,herr_gregorio,,
gdc,pmp3.0,ANSELMO,anselmo,,
gdc,pmp3.0,EIN SOLDAT,ein_soldat,,
gdc,pmp3.0,EIN BAUER,ein_bauer,,
gdc,pmp3.0,Trauerspiel in Sizilien,de,"Hebbel, Friedrich",118547445,,,1846,1847,1907,0
