corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
gdc,n7rr.0,2818,31201,0,2944,4893,0
gdc,n7rr.0,2818,31201,0,4900,13563,0
gdc,n7rr.0,2818,31201,0,13570,17801,0
gdc,n7rr.0,2818,31201,0,17809,18719,0
gdc,n7rr.0,2818,31201,0,18726,21529,0
gdc,n7rr.0,2818,31201,0,21536,22200,0
gdc,n7rr.0,2818,31201,0,22207,23365,0
gdc,n7rr.0,2818,31201,0,23372,24817,0
gdc,n7rr.0,2818,31201,0,24979,27126,0
gdc,n7rr.0,2818,31201,0,27133,31201,0
gdc,n7rr.0,2836,24817,0,2944,4893,0
gdc,n7rr.0,2836,24817,0,4900,13563,0
gdc,n7rr.0,2836,24817,0,13570,17801,0
gdc,n7rr.0,2836,24817,0,17809,18719,0
gdc,n7rr.0,2836,24817,0,18726,21529,0
gdc,n7rr.0,2836,24817,0,21536,22200,0
gdc,n7rr.0,2836,24817,0,22207,23365,0
gdc,n7rr.0,2836,24817,0,23372,24817,0
gdc,n7rr.0,24825,31201,0,24979,27126,0
gdc,n7rr.0,24825,31201,0,27133,31201,0
gdc,n7rr.0,31211,58685,0,31253,38431,0
gdc,n7rr.0,31211,58685,0,38437,43103,0
gdc,n7rr.0,31211,58685,0,43110,46905,0
gdc,n7rr.0,31211,58685,0,46912,49241,0
gdc,n7rr.0,31211,58685,0,49248,52753,0
gdc,n7rr.0,31211,58685,0,52760,58685,0
gdc,n7rr.0,58693,80534,0,58724,62222,0
gdc,n7rr.0,58693,80534,0,62229,63747,0
gdc,n7rr.0,58693,80534,0,63754,65136,0
gdc,n7rr.0,58693,80534,0,65143,69600,0
gdc,n7rr.0,58693,80534,0,69607,78455,0
gdc,n7rr.0,58693,80534,0,78462,80534,0
gdc,n7rr.0,80542,108823,0,80575,81247,0
gdc,n7rr.0,80542,108823,0,81254,82634,0
gdc,n7rr.0,80542,108823,0,82641,86035,0
gdc,n7rr.0,80542,108823,0,86042,90443,0
gdc,n7rr.0,80542,108823,0,90450,91934,0
gdc,n7rr.0,80542,108823,0,91940,98987,0
gdc,n7rr.0,80542,108823,0,98994,101632,0
gdc,n7rr.0,80542,108823,0,101639,104617,0
gdc,n7rr.0,80542,108823,0,104624,105440,0
gdc,n7rr.0,80542,108823,0,105447,106973,0
gdc,n7rr.0,80542,108823,0,106980,108823,0
gdc,n7rr.0,108831,128715,0,108872,110557,0
gdc,n7rr.0,108831,128715,0,110564,115234,0
gdc,n7rr.0,108831,128715,0,115241,119742,0
gdc,n7rr.0,108831,128715,0,119749,120837,0
gdc,n7rr.0,108831,128715,0,120844,124116,0
gdc,n7rr.0,108831,128715,0,124123,125455,0
gdc,n7rr.0,108831,128715,0,125462,128715,0
