corpus,drama,figure_surface,figure_id,Gender,Age
gdc,pmgg.0,Zweiter König,zweiter_koenig,MALE,
gdc,pmgg.0,Der Diener,ein_diener_5-8,MALE,
gdc,pmgg.0,Joab,joab,MALE,
gdc,pmgg.0,Sameas,sameas,MALE,
gdc,pmgg.0,Jehu,jehu,MALE,
gdc,pmgg.0,Moses,moses,MALE,
gdc,pmgg.0,Ein Diener (II/4),ein_diener_2-4,MALE,
gdc,pmgg.0,Philo,philo,MALE,
gdc,pmgg.0,Herodes,herodes,MALE,
gdc,pmgg.0,Salome,salome,FEMALE,
gdc,pmgg.0,Ein Diener (I/3),ein_diener_1-3,MALE,
gdc,pmgg.0,Silo,silo,MALE,
gdc,pmgg.0,Erster König,erster_koenig,MALE,
gdc,pmgg.0,Ein Diener (I/5),ein_diener_1-5,MALE,
gdc,pmgg.0,Dritter König,dritter_koenig,MALE,
gdc,pmgg.0,Joseph,joseph,MALE,
gdc,pmgg.0,Artaxerxes,artaxerxes,MALE,
gdc,pmgg.0,Serubabel,serubabel,MALE,
gdc,pmgg.0,Mariamne,mariamne,FEMALE,
gdc,pmgg.0,Aaron,aaron,MALE,
gdc,pmgg.0,Alexandra,alexandra,FEMALE,
gdc,pmgg.0,Stimmen im Hintergrund,stimmen_im_hintergrund,UNKNOWN,
gdc,pmgg.0,Judas,judas,MALE,
gdc,pmgg.0,Titus,titus,MALE,
gdc,pmgg.0,Bote,ein_bote,MALE,
gdc,pmgg.0,Der Diener,ein_diener_2-5,MALE,
gdc,pmgg.0,Soemus,soemus,MALE,
