corpus,drama,Entity.surface,Entity.id,Entity.group_members
gdc,t9qh.0,johannes,19,
gdc,t9qh.0,narruffsky,11,
gdc,t9qh.0,leander,24,
gdc,t9qh.0,feuerfax,8,
gdc,t9qh.0,kilian,14,
gdc,t9qh.0,hasenius,17,
gdc,t9qh.0,leonore,22,
gdc,t9qh.0,courage,6,
gdc,t9qh.0,friedenschild,9,
gdc,t9qh.0,mummelmaerten,4,
gdc,t9qh.0,walpe,21,
gdc,t9qh.0,thomas,25,
gdc,t9qh.0,mirax,10,
gdc,t9qh.0,culin,16,
gdc,t9qh.0,cursino,15,
gdc,t9qh.0,klunte,3,
gdc,t9qh.0,servillo,18,
gdc,t9qh.0,jukundus,20,
gdc,t9qh.0,fortunatus,0,
gdc,t9qh.0,ehrenfried,7,
gdc,t9qh.0,sylvester,1,
gdc,t9qh.0,pamphilius,12,
gdc,t9qh.0,grete,5,
gdc,t9qh.0,injurius,23,
gdc,t9qh.0,klare,27,
gdc,t9qh.0,damastor,13,
gdc,t9qh.0,marode,2,
gdc,t9qh.0,aria,26,
