corpus,drama,documentTitle,language,Name,Pnd,Translator.Name,Translator.Pnd,Date.Written,Date.Printed,Date.Premiere,Date.Translation
gdc,q41n.0,Don Juan's Ende,de,"Heyse, Paul",118550772,,,0,1883,1884,0
