corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
gdc,11f9k.0,200,54832,0,200,1972,0
gdc,11f9k.0,200,54832,0,1979,5882,0
gdc,11f9k.0,200,54832,0,5889,6543,0
gdc,11f9k.0,200,54832,0,6550,8887,0
gdc,11f9k.0,200,54832,0,8894,9416,0
gdc,11f9k.0,200,54832,0,9424,19674,0
gdc,11f9k.0,200,54832,0,19681,21506,0
gdc,11f9k.0,200,54832,0,21513,22987,0
gdc,11f9k.0,200,54832,0,22994,35748,0
gdc,11f9k.0,200,54832,0,35755,40120,0
gdc,11f9k.0,200,54832,0,40127,42601,0
gdc,11f9k.0,200,54832,0,42608,47152,0
gdc,11f9k.0,200,54832,0,47159,50067,0
gdc,11f9k.0,200,54832,0,50074,54832,0
