corpus,drama,Entity.surface,Entity.id,Entity.group_members
gdc,r10b.0,natalie,3,
gdc,r10b.0,golz,12,
gdc,r10b.0,graf_truchss,10,
gdc,r10b.0,heiduck_4-2,30,
gdc,r10b.0,graf_reuss,29,
gdc,r10b.0,die_offiziere_5-11,40,
gdc,r10b.0,die_frau,21,
gdc,r10b.0,die_kurfuerstin,2,
gdc,r10b.0,wachtmeister,24,
gdc,r10b.0,stranz,36,
gdc,r10b.0,kottwitz,15,
gdc,r10b.0,alle_5-11,41,
gdc,r10b.0,zweiter_heiduck,34,
gdc,r10b.0,mehrere_offiziere_5-7,39,
gdc,r10b.0,der_kurfuerst,1,
gdc,r10b.0,offizier_2-10,26,
gdc,r10b.0,heiduck_1-5,11,
gdc,r10b.0,der_bauer,20,
gdc,r10b.0,erster_heiduck,33,
gdc,r10b.0,dritter_offizier,18,
gdc,r10b.0,ein_reitknecht,14,
gdc,r10b.0,erster_offizier,16,
gdc,r10b.0,reuter,27,
gdc,r10b.0,feldmarschall_doerfling,7,
gdc,r10b.0,moerner,22,
gdc,r10b.0,offizier_5-6,35,
gdc,r10b.0,hofkavalier_1-5b,13,
gdc,r10b.0,oberst_hennings,9,
gdc,r10b.0,die_hofdame_3-4,28,
gdc,r10b.0,graf_sparren,25,
gdc,r10b.0,erste_hofdame,23,
gdc,r10b.0,erster_bedienter,32,
gdc,r10b.0,hohenzollern,0,
gdc,r10b.0,der_page,6,
gdc,r10b.0,alle_2-2,37,
gdc,r10b.0,der_prinz_von_homburg,5,
gdc,r10b.0,hofkavalier_2-3,19,
gdc,r10b.0,zweiter_offizier,17,
gdc,r10b.0,mehrere_offiziere_5-11,42,
gdc,r10b.0,die_hofdamen,38,
gdc,r10b.0,hofkavalier_1-1,4,
gdc,r10b.0,hofkavalier_1-5a,8,
gdc,r10b.0,laeufer,31,
