corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
gdc,k7f7.0,284,4953,0,284,4953,0
gdc,k7f7.0,4962,33126,0,4978,6983,0
gdc,k7f7.0,4962,33126,0,6989,9288,0
gdc,k7f7.0,4962,33126,0,9294,12771,0
gdc,k7f7.0,4962,33126,0,12779,14498,0
gdc,k7f7.0,4962,33126,0,14506,17080,0
gdc,k7f7.0,4962,33126,0,17088,18907,0
gdc,k7f7.0,4962,33126,0,18913,20728,0
gdc,k7f7.0,4962,33126,0,20736,22917,0
gdc,k7f7.0,4962,33126,0,22925,24049,0
gdc,k7f7.0,4962,33126,0,24056,26026,0
gdc,k7f7.0,4962,33126,0,26035,27833,0
gdc,k7f7.0,4962,33126,0,27842,33126,0
gdc,k7f7.0,33135,42890,0,33152,36851,0
gdc,k7f7.0,33135,42890,0,36859,38497,0
gdc,k7f7.0,33135,42890,0,38505,39227,0
gdc,k7f7.0,33135,42890,0,39233,40461,0
gdc,k7f7.0,33135,42890,0,40470,42890,0
