corpus,drama,Entity.surface,Entity.id,Entity.group_members
gdc,qn30.0,ein_mann_1l,27,
gdc,qn30.0,der_sterbende,26,
gdc,qn30.0,das_kniende_weib_1d,16,
gdc,qn30.0,timm,44,
gdc,qn30.0,weiber,53,
gdc,qn30.0,ein_weib_1h,28,
gdc,qn30.0,eine_irrsinnige_weiberstimme_1b,4,
gdc,qn30.0,schmidt,48,
gdc,qn30.0,ein_aelterer_bergmann,24,
gdc,qn30.0,fuenfter_bergmann,32,
gdc,qn30.0,ruschnow,37,
gdc,qn30.0,oberaufseher,14,
gdc,qn30.0,ein_maedchen,22,
gdc,qn30.0,holsen,41,
gdc,qn30.0,kaffka,43,
gdc,qn30.0,hess,34,
gdc,qn30.0,regierungsvertreter,7,
gdc,qn30.0,fabius,40,
gdc,qn30.0,mann_1a,1,
gdc,qn30.0,streikleiter,50,
gdc,qn30.0,ingenieur,2,
gdc,qn30.0,anderer_1f,10,
gdc,qn30.0,eine_andere_1d,6,
gdc,qn30.0,mann_1i,17,
gdc,qn30.0,maennerstimme_1c,5,
gdc,qn30.0,maenner_stimmen_von_hinten,52,
gdc,qn30.0,junges_weib_1e,18,
gdc,qn30.0,anderer_1k,21,
gdc,qn30.0,ein_weib_1g,25,
gdc,qn30.0,schachtaufseher,8,
gdc,qn30.0,reporter,15,
gdc,qn30.0,rufe_die_menge_vereinzelte_rufe,55,
gdc,qn30.0,sinner,47,
gdc,qn30.0,eine_ganz_hohe_schrille_stimme,23,
gdc,qn30.0,ein_alter_1j,20,
gdc,qn30.0,weib_1c,11,
gdc,qn30.0,vierter_bergmann,29,
gdc,qn30.0,ein_anderes_1f,19,
gdc,qn30.0,einer_3,49,
gdc,qn30.0,vogler,39,
gdc,qn30.0,ein_mann_1e,9,
gdc,qn30.0,zweiter_bergmann,31,
gdc,qn30.0,anna,46,
gdc,qn30.0,tietze,38,
gdc,qn30.0,ein_weib_1a,0,
gdc,qn30.0,hennig,36,
gdc,qn30.0,ledovsky,42,
gdc,qn30.0,wanda,35,
gdc,qn30.0,alle_einstimmig_stimmen_vereinzelte_rufe_sturm_der_entruestung_allgemeiner_aufschrei_fluestern,54,
gdc,qn30.0,lersner,45,
gdc,qn30.0,einer_1b,3,
gdc,qn30.0,ein_mann_1g,12,
gdc,qn30.0,erster_bergmann_michael,30,
gdc,qn30.0,dritter_bergmann_martin,33,
gdc,qn30.0,ein_mann_1h,13,
gdc,qn30.0,stimmen_aufschrei_vereinzelte_ausbruch_alle_die_menge_rufe,51,
