corpus,drama,figure_surface,figure_id,Gender,Age
gdc,k7f7.0,Chor der Schloßgeister,chor_der_schlossgeister,UNKNOWN,
gdc,k7f7.0,Kaspers beide Hälften,kasper,MALE,
gdc,k7f7.0,Weißfisch,weissfisch,UNKNOWN,
gdc,k7f7.0,Pferd,pferd,UNKNOWN,
gdc,k7f7.0,Affe,affe,UNKNOWN,
gdc,k7f7.0,Kaiserin,kaiserin,FEMALE,
gdc,k7f7.0,Hund,hund,UNKNOWN,
gdc,k7f7.0,Der Teufel,der_teufel,MALE,
gdc,k7f7.0,Matrosen,matrosen,MALE,
gdc,k7f7.0,Ochs,ochs,UNKNOWN,
gdc,k7f7.0,Biene,biene,UNKNOWN,
gdc,k7f7.0,Thiere,thiere,UNKNOWN,
gdc,k7f7.0,Krokodill,krokodill,UNKNOWN,
gdc,k7f7.0,Esel,esel,UNKNOWN,
gdc,k7f7.0,Matrose,matrose,MALE,
gdc,k7f7.0,Der Ritter,der_ritter,MALE,
gdc,k7f7.0,Kaiser,kaiser,MALE,
gdc,k7f7.0,Hirsch,hirsch,UNKNOWN,
gdc,k7f7.0,Die Engel,die_engel,UNKNOWN,
gdc,k7f7.0,Menschen,menschen,UNKNOWN,
gdc,k7f7.0,Huhn,huhn,UNKNOWN,
gdc,k7f7.0,Storch,storch,UNKNOWN,
