corpus,drama,Entity.surface,Entity.id,Entity.group_members
gdc,mvr3.0,erstes_weib_5a,15,
gdc,mvr3.0,melak,26,
gdc,mvr3.0,anderes_weib_5b,21,
gdc,mvr3.0,rat_klemens,2,
gdc,mvr3.0,ein_weib_3b,8,
gdc,mvr3.0,drittes_weib_5a,17,
gdc,mvr3.0,geschrei,29,
gdc,mvr3.0,die_franzosen,32,
gdc,mvr3.0,ein_rat,1,
gdc,mvr3.0,viertes_weib_5a,18,
gdc,mvr3.0,der_haufen_die_weiber_alle_weiber,30,
gdc,mvr3.0,franzose,25,
gdc,mvr3.0,marie,5,
gdc,mvr3.0,femina_frau_kuenkeluen,4,
gdc,mvr3.0,ein_weib_3d,10,
gdc,mvr3.0,ein_weib_3c,9,
gdc,mvr3.0,erstes_weib_5b,20,
gdc,mvr3.0,die_ratsherren_die_raete,28,
gdc,mvr3.0,roland,3,
gdc,mvr3.0,weib,24,
gdc,mvr3.0,hellebardier,6,
gdc,mvr3.0,anderes_weib_5a,16,
gdc,mvr3.0,alle_maenner,33,
gdc,mvr3.0,drittes_weib_5b,22,
gdc,mvr3.0,buergermeister,0,
gdc,mvr3.0,stimme_3,12,
gdc,mvr3.0,frau_klemens,11,
gdc,mvr3.0,erste,13,
gdc,mvr3.0,neues_weib_im_hosenrock,19,
gdc,mvr3.0,viertes_weib_5b,23,
gdc,mvr3.0,weib_3a,7,
gdc,mvr3.0,die_angeflogenen,31,
gdc,mvr3.0,ein_weib,27,
gdc,mvr3.0,zweite,14,
