corpus,drama,Entity.surface,Entity.id,Entity.group_members
gdc,wd6t.0,chor_3-1,23,
gdc,wd6t.0,klaus,3,
gdc,wd6t.0,hans,17,
gdc,wd6t.0,heymon,0,
gdc,wd6t.0,ein_ritter,5,
gdc,wd6t.0,leopold,9,
gdc,wd6t.0,arzt,11,
gdc,wd6t.0,ein_knecht_1-3c,15,
gdc,wd6t.0,anton,8,
gdc,wd6t.0,reinhold,21,
gdc,wd6t.0,ein_knecht_1-3b,14,
gdc,wd6t.0,anne,7,
gdc,wd6t.0,ratgeber,4,
gdc,wd6t.0,knecht_2-1,19,
gdc,wd6t.0,simon,10,
gdc,wd6t.0,chor_3-2,24,
gdc,wd6t.0,brigitte,16,
gdc,wd6t.0,martin,1,
gdc,wd6t.0,agnes,6,
gdc,wd6t.0,kaspar,18,
gdc,wd6t.0,knechte,22,
gdc,wd6t.0,mechthilde,20,
gdc,wd6t.0,knecht_1-3a,13,
gdc,wd6t.0,peter,12,
gdc,wd6t.0,konrad,2,
