corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
gdc,r12k.0,289,23043,0,302,8721,0
gdc,r12k.0,289,23043,0,8728,17705,0
gdc,r12k.0,289,23043,0,17712,21547,0
gdc,r12k.0,289,23043,0,21554,23043,0
gdc,r12k.0,23052,46715,0,23066,26383,0
gdc,r12k.0,23052,46715,0,26391,31710,0
gdc,r12k.0,23052,46715,0,31717,32262,0
gdc,r12k.0,23052,46715,0,32270,38783,0
gdc,r12k.0,23052,46715,0,38790,46715,0
gdc,r12k.0,46725,67633,0,46739,50562,0
gdc,r12k.0,46725,67633,0,50570,51073,0
gdc,r12k.0,46725,67633,0,51080,55333,0
gdc,r12k.0,46725,67633,0,55340,57339,0
gdc,r12k.0,46725,67633,0,57346,60286,0
gdc,r12k.0,46725,67633,0,60293,62729,0
gdc,r12k.0,46725,67633,0,62736,63852,0
gdc,r12k.0,46725,67633,0,63860,66028,0
gdc,r12k.0,46725,67633,0,66035,67633,0
gdc,r12k.0,67643,84050,0,67657,68117,0
gdc,r12k.0,67643,84050,0,68123,70789,0
gdc,r12k.0,67643,84050,0,70796,73290,0
gdc,r12k.0,67643,84050,0,73297,76250,0
gdc,r12k.0,67643,84050,0,76257,81068,0
gdc,r12k.0,67643,84050,0,81075,83120,0
gdc,r12k.0,67643,84050,0,83127,84050,0
gdc,r12k.0,84060,108225,0,84074,85549,0
gdc,r12k.0,84060,108225,0,85556,87318,0
gdc,r12k.0,84060,108225,0,87325,89969,0
gdc,r12k.0,84060,108225,0,89977,92171,0
gdc,r12k.0,84060,108225,0,92178,93492,0
gdc,r12k.0,84060,108225,0,93500,94386,0
gdc,r12k.0,84060,108225,0,94393,94940,0
gdc,r12k.0,84060,108225,0,94948,96345,0
gdc,r12k.0,84060,108225,0,96351,98414,0
gdc,r12k.0,84060,108225,0,98421,99746,0
gdc,r12k.0,84060,108225,0,99753,102415,0
gdc,r12k.0,84060,108225,0,102423,108225,0
