corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
gdc,swzz.0,2570,33936,0,2586,9525,0
gdc,swzz.0,2570,33936,0,9533,13834,0
gdc,swzz.0,2570,33936,0,13841,17373,0
gdc,swzz.0,2570,33936,0,17381,20833,0
gdc,swzz.0,2570,33936,0,20840,33936,0
gdc,swzz.0,33945,52586,0,33962,52586,0
gdc,swzz.0,52595,91624,0,52612,67706,0
gdc,swzz.0,52595,91624,0,67713,91624,0
gdc,swzz.0,91633,102390,0,91650,102390,0
gdc,swzz.0,102399,110342,0,102416,109198,0
gdc,swzz.0,102399,110342,0,109205,110342,0
