corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
gdc,r2m4.0,720,37377,0,733,1305,0
gdc,r2m4.0,720,37377,0,1312,1751,0
gdc,r2m4.0,720,37377,0,1757,3202,0
gdc,r2m4.0,720,37377,0,3209,8304,0
gdc,r2m4.0,720,37377,0,8311,10401,0
gdc,r2m4.0,720,37377,0,10408,12634,0
gdc,r2m4.0,720,37377,0,12641,14755,0
gdc,r2m4.0,720,37377,0,14762,15844,0
gdc,r2m4.0,720,37377,0,15851,23049,0
gdc,r2m4.0,720,37377,0,23056,24457,0
gdc,r2m4.0,720,37377,0,24464,26269,0
gdc,r2m4.0,720,37377,0,26276,27399,0
gdc,r2m4.0,720,37377,0,27406,32329,0
gdc,r2m4.0,720,37377,0,32336,34805,0
gdc,r2m4.0,720,37377,0,34812,35819,0
gdc,r2m4.0,720,37377,0,35826,37377,0
gdc,r2m4.0,37383,60631,0,37397,37720,0
gdc,r2m4.0,37383,60631,0,37726,42947,0
gdc,r2m4.0,37383,60631,0,42955,45800,0
gdc,r2m4.0,37383,60631,0,45807,46248,0
gdc,r2m4.0,37383,60631,0,46255,49241,0
gdc,r2m4.0,37383,60631,0,49248,50093,0
gdc,r2m4.0,37383,60631,0,50101,51538,0
gdc,r2m4.0,37383,60631,0,51545,54629,0
gdc,r2m4.0,37383,60631,0,54636,55501,0
gdc,r2m4.0,37383,60631,0,55509,59909,0
gdc,r2m4.0,37383,60631,0,59916,60631,0
gdc,r2m4.0,60638,91170,0,60652,61292,0
gdc,r2m4.0,60638,91170,0,61299,62990,0
gdc,r2m4.0,60638,91170,0,62997,64675,0
gdc,r2m4.0,60638,91170,0,64682,65768,0
gdc,r2m4.0,60638,91170,0,65775,67649,0
gdc,r2m4.0,60638,91170,0,67656,70458,0
gdc,r2m4.0,60638,91170,0,70465,71620,0
gdc,r2m4.0,60638,91170,0,71627,72468,0
gdc,r2m4.0,60638,91170,0,72475,80909,0
gdc,r2m4.0,60638,91170,0,80916,83094,0
gdc,r2m4.0,60638,91170,0,83101,83429,0
gdc,r2m4.0,60638,91170,0,83436,83845,0
gdc,r2m4.0,60638,91170,0,83853,90606,0
gdc,r2m4.0,60638,91170,0,90613,91170,0
gdc,r2m4.0,91177,120299,0,91759,92611,0
gdc,r2m4.0,91177,120299,0,92618,97990,0
gdc,r2m4.0,91177,120299,0,97997,99049,0
gdc,r2m4.0,91177,120299,0,99056,99467,0
gdc,r2m4.0,91177,120299,0,99474,99876,0
gdc,r2m4.0,91177,120299,0,99883,101487,0
gdc,r2m4.0,91177,120299,0,101494,102659,0
gdc,r2m4.0,91177,120299,0,102666,103887,0
gdc,r2m4.0,91177,120299,0,103894,110410,0
gdc,r2m4.0,91177,120299,0,110417,112218,0
gdc,r2m4.0,91177,120299,0,112225,116642,0
gdc,r2m4.0,91177,120299,0,116650,120299,0
