corpus,drama,figure_surface,figure_id,Gender,Age
gdc,r2m9.0,Einige Mädchen,maedchen,FEMALE,
gdc,r2m9.0,Baronin,baronin,FEMALE,
gdc,r2m9.0,Pancratius,pancratius,MALE,
gdc,r2m9.0,Zweites Mädchen,zweites_maedchen,FEMALE,
gdc,r2m9.0,Erstes Mädchen,erstes_maedchen,FEMALE,
gdc,r2m9.0,Baculus,baculus,MALE,
gdc,r2m9.0,Landleute,landleute,UNKNOWN,
gdc,r2m9.0,Gretchen,gretchen,FEMALE,
gdc,r2m9.0,Gräfin,graefin,FEMALE,
gdc,r2m9.0,Schuljugend,schuljugend,UNKNOWN,
gdc,r2m9.0,Baron,baron,MALE,
gdc,r2m9.0,Jäger,jaeger,MALE,
gdc,r2m9.0,Dienerchor,dienerchor,MALE,
gdc,r2m9.0,Nanette,nanette,FEMALE,
gdc,r2m9.0,Ein Hochzeitsgast,ein_hochzeitsgast,MALE,
gdc,r2m9.0,Graf,graf,MALE,
