corpus,drama,figure_surface,figure_id,Gender,Age
gdc,t96s.0,Chor (II/1),chor_2-1,UNKNOWN,
gdc,t96s.0,Malchen,malchen,FEMALE,
gdc,t96s.0,Die Großmutter,die_grossmutter,FEMALE,
gdc,t96s.0,Andresel,andresel,MALE,
gdc,t96s.0,Linarius,linarius,MALE,
gdc,t96s.0,Franzel,franzel,MALE,
gdc,t96s.0,Lischen,lischen,FEMALE,
gdc,t96s.0,Wallburgas Geist,wallburgas_geist,FEMALE,
gdc,t96s.0,Sophie,sophie,FEMALE,
gdc,t96s.0,Der Bub unterm Bett,der_bub_unterm_bett,MALE,
gdc,t96s.0,Silberkern,silberkern,MALE,
gdc,t96s.0,Chor (I/7),chor_1-7,UNKNOWN,
gdc,t96s.0,Victorinens Geist,victorinens_geist,FEMALE,
gdc,t96s.0,Der Hund,der_hund,UNKNOWN,
gdc,t96s.0,Salchen,salchen,FEMALE,
gdc,t96s.0,Ein Alpengeist,ein_alpengeist,MALE,
gdc,t96s.0,August,august,MALE,
gdc,t96s.0,Sabine,sabine,FEMALE,
gdc,t96s.0,Christoph,christoph,MALE,
gdc,t96s.0,Dienstleute,dienstleute,UNKNOWN,
gdc,t96s.0,Chor (II/15),chor_2-15,UNKNOWN,
gdc,t96s.0,Alpengeister,alpengeister,UNKNOWN,
gdc,t96s.0,Kutscher,kutscher,MALE,
gdc,t96s.0,Astragalus,astragalus,MALE,
gdc,t96s.0,Habakuk,habakuk,MALE,
gdc,t96s.0,Echo,echo,UNKNOWN,
gdc,t96s.0,Chor/Alle (I/1–2),chor_alle_1-1_und_1-2,UNKNOWN,
gdc,t96s.0,Die Katze,die_katze,UNKNOWN,
gdc,t96s.0,Chor (I/17),chor_1-17,UNKNOWN,
gdc,t96s.0,Alle/Alles (II/14),alle_alles_2-14,UNKNOWN,
gdc,t96s.0,Emerentias Geist,emerentias_geist,FEMALE,
gdc,t96s.0,Chor (I/21),chor_1-21,UNKNOWN,
gdc,t96s.0,Alpanor,alpanor,MALE,
gdc,t96s.0,Marthe,marthe,FEMALE,
gdc,t96s.0,Christian,christian,MALE,
gdc,t96s.0,Rappelkopf,rappelkopf,MALE,
gdc,t96s.0,Hänschen,haenschen,MALE,
gdc,t96s.0,Das Kind,das_kind,UNKNOWN,
