corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
gdc,jn6f.0,519,30763,0,1318,7742,0
gdc,jn6f.0,519,30763,0,7749,10570,0
gdc,jn6f.0,519,30763,0,10576,16056,0
gdc,jn6f.0,519,30763,0,16062,24779,0
gdc,jn6f.0,519,30763,0,24787,27851,0
gdc,jn6f.0,519,30763,0,27858,30763,0
gdc,jn6f.0,30769,81078,0,30927,35476,0
gdc,jn6f.0,30769,81078,0,35483,38116,0
gdc,jn6f.0,30769,81078,0,38123,46465,0
gdc,jn6f.0,30769,81078,0,46472,46950,0
gdc,jn6f.0,30769,81078,0,46956,51801,0
gdc,jn6f.0,30769,81078,0,51805,53068,0
gdc,jn6f.0,30769,81078,0,53075,54224,0
gdc,jn6f.0,30769,81078,0,54231,65708,0
gdc,jn6f.0,30769,81078,0,65715,68308,0
gdc,jn6f.0,30769,81078,0,68316,72395,0
gdc,jn6f.0,30769,81078,0,72399,77328,0
gdc,jn6f.0,30769,81078,0,77335,80006,0
gdc,jn6f.0,30769,81078,0,80012,81078,0
gdc,jn6f.0,81084,115112,0,81595,94145,0
gdc,jn6f.0,81084,115112,0,94149,96921,0
gdc,jn6f.0,81084,115112,0,96927,106378,0
gdc,jn6f.0,81084,115112,0,106385,115112,0
