corpus,drama,utteranceBegin,utteranceEnd,utteranceSpeakerId,mentionBegin,mentionEnd,mentionSurface,entityId
gdc,qkn4.0,748,779,_stage,759,778,Frau von Wallenfeld,frau_von_wallenfeld
gdc,qkn4.0,799,825,_stage,799,806,Hofrath,hofrath
gdc,qkn4.0,799,825,_stage,819,824,Jakob,jakob
gdc,qkn4.0,901,1092,_stage,1054,1059,Jakob,jakob
gdc,qkn4.0,893,1127,hofrath,1093,1098,Jakob,jakob
gdc,qkn4.0,893,1127,hofrath,1100,1105,Jakob,jakob
gdc,qkn4.0,1296,1339,hofrath,1327,1331,mein,hofrath
gdc,qkn4.0,1344,1404,jakob,1384,1391,Hofrath,hofrath
gdc,qkn4.0,1445,1679,jakob,1467,1470,ich,jakob
gdc,qkn4.0,1445,1679,jakob,1487,1491,mein,jakob
gdc,qkn4.0,1445,1679,jakob,1498,1501,Ich,jakob
gdc,qkn4.0,1445,1679,jakob,1632,1638,meinen,jakob
gdc,qkn4.0,1873,2107,jakob,2064,2070,meinen,jakob
gdc,qkn4.0,2193,2214,jakob,2205,2212,Hofrath,hofrath
gdc,qkn4.0,2245,2304,jakob,2263,2266,mir,jakob
gdc,qkn4.0,2397,2427,hofrath,2423,2426,mir,hofrath
gdc,qkn4.0,2432,2543,jakob,2443,2447,mein,jakob
gdc,qkn4.0,2593,2771,jakob,2662,2665,ich,jakob
gdc,qkn4.0,2593,2771,jakob,2675,2678,ich,jakob
gdc,qkn4.0,2593,2771,jakob,2710,2713,mir,jakob
gdc,qkn4.0,2593,2771,jakob,2720,2723,ich,jakob
gdc,qkn4.0,2861,2991,jakob,2968,2971,ich,jakob
gdc,qkn4.0,3133,3162,_stage,3133,3140,Hofrath,hofrath
gdc,qkn4.0,3133,3162,_stage,3142,3161,Frau von Wallenfeld,frau_von_wallenfeld
gdc,qkn4.0,3193,3276,frau_von_wallenfeld,3244,3248,mich,frau_von_wallenfeld
gdc,qkn4.0,3335,3423,frau_von_wallenfeld,3418,3422,mich,frau_von_wallenfeld
gdc,qkn4.0,3428,3573,hofrath,3543,3546,ich,hofrath
gdc,qkn4.0,3578,3644,frau_von_wallenfeld,3599,3603,Mein,frau_von_wallenfeld
gdc,qkn4.0,3818,3919,hofrath,3836,3841,meine,hofrath
gdc,qkn4.0,3993,4151,hofrath,4017,4021,mich,hofrath
gdc,qkn4.0,3993,4151,hofrath,4079,4082,ich,hofrath
gdc,qkn4.0,3993,4151,hofrath,4115,4118,ich,hofrath
gdc,qkn4.0,4156,4233,frau_von_wallenfeld,4188,4192,mich,frau_von_wallenfeld
gdc,qkn4.0,4324,4404,frau_von_wallenfeld,4373,4379,meines,frau_von_wallenfeld
gdc,qkn4.0,4409,4490,hofrath,4423,4426,ich,hofrath
gdc,qkn4.0,4592,4651,frau_von_wallenfeld,4613,4616,Ich,frau_von_wallenfeld
gdc,qkn4.0,4960,5178,frau_von_wallenfeld,4981,4984,Ich,frau_von_wallenfeld
gdc,qkn4.0,4960,5178,frau_von_wallenfeld,5024,5027,ich,frau_von_wallenfeld
gdc,qkn4.0,4960,5178,frau_von_wallenfeld,5060,5064,mein,frau_von_wallenfeld
gdc,qkn4.0,4960,5178,frau_von_wallenfeld,5070,5073,mir,frau_von_wallenfeld
gdc,qkn4.0,4960,5178,frau_von_wallenfeld,5141,5144,ich,frau_von_wallenfeld
gdc,qkn4.0,5260,5601,frau_von_wallenfeld,5556,5559,mir,frau_von_wallenfeld
gdc,qkn4.0,5606,5728,hofrath,5634,5638,mich,hofrath
gdc,qkn4.0,5733,5844,frau_von_wallenfeld,5791,5794,mir,frau_von_wallenfeld
gdc,qkn4.0,5733,5844,frau_von_wallenfeld,5831,5834,ich,frau_von_wallenfeld
gdc,qkn4.0,5924,5963,hofrath,5945,5948,ich,hofrath
gdc,qkn4.0,6011,6141,hofrath,6020,6023,Ich,hofrath
gdc,qkn4.0,6146,6188,frau_von_wallenfeld,6167,6170,Ich,frau_von_wallenfeld
gdc,qkn4.0,6193,6338,hofrath,6256,6260,mich,hofrath
gdc,qkn4.0,6193,6338,hofrath,6288,6291,ich,hofrath
gdc,qkn4.0,6193,6338,hofrath,6299,6302,ich,hofrath
gdc,qkn4.0,6343,6407,frau_von_wallenfeld,6378,6384,meinem,frau_von_wallenfeld
gdc,qkn4.0,6412,6623,hofrath,6436,6440,mich,hofrath
gdc,qkn4.0,6412,6623,hofrath,6533,6536,Ich,hofrath
gdc,qkn4.0,6412,6623,hofrath,6597,6600,ich,hofrath
gdc,qkn4.0,6628,6695,frau_von_wallenfeld,6669,6672,ich,frau_von_wallenfeld
gdc,qkn4.0,6700,6902,hofrath,6807,6814,General,general
gdc,qkn4.0,7139,7233,frau_von_wallenfeld,7189,7193,Mein,frau_von_wallenfeld
gdc,qkn4.0,7259,7273,_stage,7267,7272,Jakob,jakob
gdc,qkn4.0,7430,7479,frau_von_wallenfeld,7455,7458,mir,frau_von_wallenfeld
gdc,qkn4.0,7430,7479,frau_von_wallenfeld,7474,7478,mich,frau_von_wallenfeld
gdc,qkn4.0,7770,7805,frau_von_wallenfeld,7796,7803,Hofrath,hofrath
gdc,qkn4.0,7819,7883,_stage,7857,7864,Hofrath,hofrath
gdc,qkn4.0,7928,7958,_stage,7928,7947,Frau von Wallenfeld,frau_von_wallenfeld
gdc,qkn4.0,7928,7958,_stage,7949,7957,Sekretär,sekretaer
gdc,qkn4.0,7960,8090,sekretaer,7987,7991,mein,sekretaer
gdc,qkn4.0,7960,8090,sekretaer,8016,8027,Geheimerath,geheimerath
gdc,qkn4.0,7960,8090,sekretaer,8059,8063,mich,sekretaer
gdc,qkn4.0,8096,8165,frau_von_wallenfeld,8124,8128,mein,frau_von_wallenfeld
gdc,qkn4.0,8250,8345,frau_von_wallenfeld,8292,8296,Mein,frau_von_wallenfeld
gdc,qkn4.0,8250,8345,frau_von_wallenfeld,8334,8337,ich,frau_von_wallenfeld
gdc,qkn4.0,8350,8467,sekretaer,8405,8415,Lieutenant,lieutenant
gdc,qkn4.0,8472,8546,frau_von_wallenfeld,8537,8540,ich,frau_von_wallenfeld
gdc,qkn4.0,8590,8698,frau_von_wallenfeld,8611,8614,Ich,frau_von_wallenfeld
gdc,qkn4.0,8590,8698,frau_von_wallenfeld,8666,8672,meinen,frau_von_wallenfeld
gdc,qkn4.0,8703,8916,sekretaer,8713,8716,Ich,sekretaer
gdc,qkn4.0,8703,8916,sekretaer,8773,8779,meinen,sekretaer
gdc,qkn4.0,8703,8916,sekretaer,8840,8843,mir,sekretaer
gdc,qkn4.0,8703,8916,sekretaer,8863,8867,mich,sekretaer
gdc,qkn4.0,8921,9007,frau_von_wallenfeld,8968,8971,ich,frau_von_wallenfeld
gdc,qkn4.0,8921,9007,frau_von_wallenfeld,9002,9006,mich,frau_von_wallenfeld
gdc,qkn4.0,9056,9133,frau_von_wallenfeld,9121,9127,meinen,frau_von_wallenfeld
gdc,qkn4.0,9222,9266,frau_von_wallenfeld,9256,9259,ich,frau_von_wallenfeld
gdc,qkn4.0,9654,9683,frau_von_wallenfeld,9678,9682,mich,frau_von_wallenfeld
gdc,qkn4.0,9738,10281,frau_von_wallenfeld,9763,9769,meines,frau_von_wallenfeld
gdc,qkn4.0,9738,10281,frau_von_wallenfeld,9853,9857,mich,frau_von_wallenfeld
gdc,qkn4.0,9738,10281,frau_von_wallenfeld,9859,9863,mich,frau_von_wallenfeld
gdc,qkn4.0,9738,10281,frau_von_wallenfeld,9890,9893,ich,frau_von_wallenfeld
gdc,qkn4.0,9738,10281,frau_von_wallenfeld,9910,9913,Ich,frau_von_wallenfeld
gdc,qkn4.0,9738,10281,frau_von_wallenfeld,9932,9938,meinem,frau_von_wallenfeld
gdc,qkn4.0,9738,10281,frau_von_wallenfeld,10022,10025,ich,frau_von_wallenfeld
gdc,qkn4.0,9738,10281,frau_von_wallenfeld,10060,10063,ich,frau_von_wallenfeld
gdc,qkn4.0,9738,10281,frau_von_wallenfeld,10118,10121,ich,frau_von_wallenfeld
gdc,qkn4.0,9738,10281,frau_von_wallenfeld,10122,10126,mich,frau_von_wallenfeld
gdc,qkn4.0,9738,10281,frau_von_wallenfeld,10175,10181,meiner,frau_von_wallenfeld
gdc,qkn4.0,9738,10281,frau_von_wallenfeld,10242,10246,Mein,frau_von_wallenfeld
gdc,qkn4.0,9738,10281,frau_von_wallenfeld,10252,10260,Sekretär,sekretaer
gdc,qkn4.0,10286,10461,sekretaer,10310,10313,Ich,sekretaer
gdc,qkn4.0,10466,10526,frau_von_wallenfeld,10491,10494,ich,frau_von_wallenfeld
gdc,qkn4.0,10621,10669,frau_von_wallenfeld,10642,10645,Ich,frau_von_wallenfeld
gdc,qkn4.0,10674,10941,sekretaer,10774,10777,ich,sekretaer
gdc,qkn4.0,10674,10941,sekretaer,10858,10862,mich,sekretaer
gdc,qkn4.0,10946,11028,frau_von_wallenfeld,11003,11009,meines,frau_von_wallenfeld
gdc,qkn4.0,11033,11332,sekretaer,11122,11125,ich,sekretaer
