corpus,drama,figure_surface,figure_id,Gender,Age
gdc,nsv5.0,Jaromir,jaromir,MALE,
gdc,nsv5.0,Ein Soldat,soldat,MALE,
gdc,nsv5.0,Walter,walter,MALE,
gdc,nsv5.0,Der Graf,der_graf,MALE,
gdc,nsv5.0,Günther,guenther,MALE,
gdc,nsv5.0,Hauptmann,hauptmann,MALE,
gdc,nsv5.0,Bertha,bertha,FEMALE,
gdc,nsv5.0,Die Ahnfrau (Die Gestalt),ahnfrau_gestalt,FEMALE,
gdc,nsv5.0,Boleslav,boleslav,MALE,
gdc,nsv5.0,Chor/Gesang,chor_gesang,UNKNOWN,
