corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
gdc,kq6k.0,573,25162,0,587,3333,0
gdc,kq6k.0,573,25162,0,3340,10436,0
gdc,kq6k.0,573,25162,0,10442,14806,0
gdc,kq6k.0,573,25162,0,14813,22914,0
gdc,kq6k.0,573,25162,0,22921,25162,0
gdc,kq6k.0,25170,48199,0,25185,30197,0
gdc,kq6k.0,25170,48199,0,30203,37668,0
gdc,kq6k.0,25170,48199,0,37674,48199,0
gdc,kq6k.0,48207,81013,0,48222,52774,0
gdc,kq6k.0,48207,81013,0,52780,56171,0
gdc,kq6k.0,48207,81013,0,56179,62952,0
gdc,kq6k.0,48207,81013,0,62958,65654,0
gdc,kq6k.0,48207,81013,0,65661,68381,0
gdc,kq6k.0,48207,81013,0,68388,71346,0
gdc,kq6k.0,48207,81013,0,71352,72789,0
gdc,kq6k.0,48207,81013,0,72797,78831,0
gdc,kq6k.0,48207,81013,0,78839,81013,0
gdc,kq6k.0,81021,97733,0,81036,83570,0
gdc,kq6k.0,81021,97733,0,83578,85564,0
gdc,kq6k.0,81021,97733,0,85570,88774,0
gdc,kq6k.0,81021,97733,0,88780,92079,0
gdc,kq6k.0,81021,97733,0,92085,94776,0
gdc,kq6k.0,81021,97733,0,94782,96747,0
gdc,kq6k.0,81021,97733,0,96755,97733,0
gdc,kq6k.0,97741,121929,0,97756,99727,0
gdc,kq6k.0,97741,121929,0,99736,104387,0
gdc,kq6k.0,97741,121929,0,104393,107167,0
gdc,kq6k.0,97741,121929,0,107174,109336,0
gdc,kq6k.0,97741,121929,0,109342,111174,0
gdc,kq6k.0,97741,121929,0,111180,113899,0
gdc,kq6k.0,97741,121929,0,113905,121929,0
