corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
gdc,pj2h.0,809,26752,0,809,26752,0
gdc,pj2h.0,26765,56589,0,26765,56589,0
gdc,pj2h.0,56602,81897,0,56602,81897,0
gdc,pj2h.0,81910,106409,0,81910,106409,0
gdc,pj2h.0,106422,136286,0,106422,136286,0
