corpus,drama,figure_surface,figure_id,Gender,Age
gdc,kmdk.0,CHOR,chor,,
gdc,kmdk.0,HERRMANN,herrmann,,
gdc,kmdk.0,SUSE,suse,,
gdc,kmdk.0,DIE SCHMIEDE,die_schmiede,,
gdc,kmdk.0,DIE GESELLEN,die_gesellen,,
gdc,kmdk.0,HANNS,hanns,,
gdc,kmdk.0,ALTGESELL,altgesell,,
gdc,kmdk.0,ALLE,alle,,
gdc,kmdk.0,GERTRUD,gertrud,,
gdc,kmdk.0,ELSE,else,,
gdc,kmdk.0,DIE ALTE,die_alte,,
gdc,kmdk.0,FRIEDEL,friedel,,
gdc,kmdk.0,MARTIN,martin,,
gdc,kmdk.0,CHRISTEL,christel,,
gdc,kmdk.0,DÄMON,dämon,,
gdc,kmdk.0,MEHRERE BAUERSLEUTE,mehrere_bauersleute,,
gdc,kmdk.0,ERSTES WEIB,erstes_weib,,
gdc,kmdk.0,ZWEITES WEIB,zweites_weib,,
gdc,kmdk.0,ERSTER BAUER,erster_bauer,,
gdc,kmdk.0,OHLES,ohles,,
gdc,kmdk.0,STEFFENS,steffens,,
gdc,kmdk.0,GRAF,graf,,
gdc,kmdk.0,HERZOG,herzog,,
gdc,kmdk.0,HERZOGIN,herzogin,,
gdc,kmdk.0,RUDOLPH,rudolph,,
