corpus,drama,Entity.surface,Entity.id,Entity.group_members
gdc,vpvq.0,erster_flieger,40,
gdc,vpvq.0,die_dritte_kokotte,23,
gdc,vpvq.0,vierter_zuhoerer,6,
gdc,vpvq.0,eine_der_drei_kokotten_rechts_1,25,
gdc,vpvq.0,erster_liebhaber,29,
gdc,vpvq.0,sechster_flieger,45,
gdc,vpvq.0,vierter_flieger,43,
gdc,vpvq.0,siebenter_liebhaber,35,
gdc,vpvq.0,zweiter_zuhoerer,4,
gdc,vpvq.0,alle_viele_stimmen,53,
gdc,vpvq.0,die_drei_rechts,55,
gdc,vpvq.0,zweiter_liebhaber,30,
gdc,vpvq.0,vierter_liebhaber,32,
gdc,vpvq.0,sechster_liebhaber,34,
gdc,vpvq.0,erster_zuhoerer,3,
gdc,vpvq.0,erster_kritiker,15,
gdc,vpvq.0,der_maezen,18,
gdc,vpvq.0,sechster_zuhoerer,8,
gdc,vpvq.0,die_krankenschwester,38,
gdc,vpvq.0,zweiter_kritiker,16,
gdc,vpvq.0,dritter_zuhoerer,5,
gdc,vpvq.0,die_mutter,48,
gdc,vpvq.0,erster_vorlesender,2,
gdc,vpvq.0,fuenfter_zuhoerer,7,
gdc,vpvq.0,zweiter_vorlesender,9,
gdc,vpvq.0,die_rote,27,
gdc,vpvq.0,fuenfter_flieger,44,
gdc,vpvq.0,dritter_liebhaber,31,
gdc,vpvq.0,der_vater,47,
gdc,vpvq.0,dritter_vorlesender,13,
gdc,vpvq.0,siebenter_zuhoerer,10,
gdc,vpvq.0,der_kellner,39,
gdc,vpvq.0,zehnter_zuhoerer,14,
gdc,vpvq.0,eine_zweite_der_angekommenen,21,
gdc,vpvq.0,eine_der_drei_kokotten_rechts_2,28,
gdc,vpvq.0,die_schwester,46,
gdc,vpvq.0,dritter_flieger,42,
gdc,vpvq.0,die_vierte_kokotte,24,
gdc,vpvq.0,achter_liebhaber,36,
gdc,vpvq.0,neunter_zuhoerer,12,
gdc,vpvq.0,die_erscheinung_des_mannes,49,
gdc,vpvq.0,die_erscheinung_der_ersten_frau,50,
gdc,vpvq.0,die_gestalt_des_dichters,52,
gdc,vpvq.0,dichter_sohn_bruder_juengling,0,
gdc,vpvq.0,die_erste_kokotte,19,
gdc,vpvq.0,das_maedchen,37,
gdc,vpvq.0,achter_zuhoerer,11,
gdc,vpvq.0,fuenfter_liebhaber,33,
gdc,vpvq.0,eine_der_angekommenen,20,
gdc,vpvq.0,dritter_kritiker,17,
gdc,vpvq.0,zweiter_flieger,41,
gdc,vpvq.0,die_liebhaber,56,
gdc,vpvq.0,die_kokotten,54,
gdc,vpvq.0,die_lange,26,
gdc,vpvq.0,der_aeltere_freund,1,
gdc,vpvq.0,die_zweite_kokotte,22,
gdc,vpvq.0,die_erscheinung_der_zweiten_frau,51,
