corpus,drama,figure_surface,figure_id,Gender,Age
gdc,w40n.0,Trast,trast,MALE,
gdc,w40n.0,Frau Hebenstreit,frau_hebenstreit,FEMALE,
gdc,w40n.0,Heinecke,heinecke,MALE,
gdc,w40n.0,Robert,robert,MALE,
gdc,w40n.0,Lothar,lothar,MALE,
gdc,w40n.0,Frau Mühlingk,frau_muehlingk,FEMALE,
gdc,w40n.0,Hugo,hugo,MALE,
gdc,w40n.0,Auguste,auguste,FEMALE,
gdc,w40n.0,Frau Heinecke,frau_heinecke,FEMALE,
gdc,w40n.0,Mühlingk,muehlingk,MALE,
gdc,w40n.0,Alma,alma,FEMALE,
gdc,w40n.0,Wilhelm,wilhelm,MALE,
gdc,w40n.0,Curt,curt,MALE,
gdc,w40n.0,Michalski,michalski,MALE,
gdc,w40n.0,Lenore,lenore,FEMALE,
