corpus,drama,Entity.surface,Entity.id,Entity.group_members
gdc,kqwr.0,viele_andere_alle_5-18_bis_5-20,36,
gdc,kqwr.0,sarmiento,3,
gdc,kqwr.0,diener_2-14a_und_2-21,15,
gdc,kqwr.0,felix,12,
gdc,kqwr.0,anderer_diener_1-16,7,
gdc,kqwr.0,ponce,1,
gdc,kqwr.0,isidora,20,
gdc,kqwr.0,diener_2-14b,16,
gdc,kqwr.0,dame,8,
gdc,kqwr.0,der_alte_diener_5-8,29,
gdc,kqwr.0,diener_1-15_und_1-16,5,
gdc,kqwr.0,zweiter_diener_3-9,23,
gdc,kqwr.0,valerio,2,
gdc,kqwr.0,isabella,21,
gdc,kqwr.0,valeria,0,
gdc,kqwr.0,traeger,24,
gdc,kqwr.0,ritter,34,
gdc,kqwr.0,zweiter_diener_1-17,10,
gdc,kqwr.0,melanie,19,
gdc,kqwr.0,aquilar,6,
gdc,kqwr.0,perez,18,
gdc,kqwr.0,alonso,27,
gdc,kqwr.0,pfeifer,30,
gdc,kqwr.0,erster_diener_3-9,22,
gdc,kqwr.0,lucilla,26,
gdc,kqwr.0,zigeunerin,35,
gdc,kqwr.0,erster_diener_2-1_und_2-3,13,
gdc,kqwr.0,diener_5-15,33,
gdc,kqwr.0,porporino,4,
gdc,kqwr.0,zweiter_diener_2-1,14,
gdc,kqwr.0,juanna,17,
gdc,kqwr.0,diener_4-7,25,
gdc,kqwr.0,ein_diener_1-20,11,
gdc,kqwr.0,geiger,32,
gdc,kqwr.0,erster_diener_1-17,9,
gdc,kqwr.0,diener_5-5,28,
gdc,kqwr.0,diener_5-12,31,
