corpus,drama,Entity.surface,Entity.id,Entity.group_members
gdc,t337.0,kindeskind,14,
gdc,t337.0,erste_hebamme,4,
gdc,t337.0,chorfuehrer,2,
gdc,t337.0,kind,15,
gdc,t337.0,lajus,8,
gdc,t337.0,melchior,10,
gdc,t337.0,distichon,17,
gdc,t337.0,balthasar,18,
gdc,t337.0,zelinde,7,
gdc,t337.0,nimmermann,1,
gdc,t337.0,zweite_hebamme,5,
gdc,t337.0,tiresias,9,
gdc,t337.0,die_sphinx,16,
gdc,t337.0,diagoras,6,
gdc,t337.0,chor,21,
gdc,t337.0,verstand,20,
gdc,t337.0,publicum,0,
gdc,t337.0,geist_des_lajus,19,
gdc,t337.0,oedipus,12,
gdc,t337.0,jokaste,3,
gdc,t337.0,polybus,11,
gdc,t337.0,die_pythia,13,
