corpus,drama,figure_surface,figure_id,Gender,Age
gdc,k93c.0,Virginia,virginia,FEMALE,
gdc,k93c.0,Ein paar vom Volke (II/2),ein_paar_vom_volke_2-2,UNKNOWN,
gdc,k93c.0,Alle (I/5),alle_1-5,UNKNOWN,
gdc,k93c.0,Das Volk (IV/6),das_volk_4-6,UNKNOWN,
gdc,k93c.0,Lucius,lucius,MALE,
gdc,k93c.0,Icilius,icilius,MALE,
gdc,k93c.0,Numitorius,numitorius,MALE,
gdc,k93c.0,Appius,appius,MALE,
gdc,k93c.0,Alle (II/5),alle_2-5,UNKNOWN,
gdc,k93c.0,Das Volk (II/3),das_volk_2-3,UNKNOWN,
gdc,k93c.0,Valerius,valerius,MALE,
gdc,k93c.0,Das Volk (II/5),das_volk_2-5,UNKNOWN,
gdc,k93c.0,Die Zeugen,die_zeugen,UNKNOWN,
gdc,k93c.0,Marcus,marcus,MALE,
gdc,k93c.0,Alle (III/3),alle_3-3,UNKNOWN,
gdc,k93c.0,Virginius,virginius,MALE,
gdc,k93c.0,Ruffus,ruffus,MALE,
gdc,k93c.0,Albina,albina,FEMALE,
gdc,k93c.0,Einige vom Volk (III/3),einige_vom_volk_3-3,UNKNOWN,
gdc,k93c.0,Quintus,quintus,MALE,
gdc,k93c.0,Lälia,laelia,FEMALE,
