corpus,drama,figure_surface,figure_id,Gender,Age
gdc,sv5m.0,DATTERICH,datterich,,
gdc,sv5m.0,BENNELBÄCHER,bennelbächer,,
gdc,sv5m.0,SPIRWES,spirwes,,
gdc,sv5m.0,LISETTE,lisette,,
gdc,sv5m.0,KNERZ,knerz,,
gdc,sv5m.0,JUNGE,junge,,
gdc,sv5m.0,ERSTER HANDLANGER,erster_handlanger,,
gdc,sv5m.0,ZWEITER HANDLANGER,zweiter_handlanger,,
gdc,sv5m.0,DRITTER HANDLANGER,dritter_handlanger,,
gdc,sv5m.0,SCHMIDT,schmidt,,
gdc,sv5m.0,DUMMBACH,dummbach,,
gdc,sv5m.0,MARIE,marie,,
gdc,sv5m.0,FRAU DUMMBACH,frau_dummbach,,
gdc,sv5m.0,DER GEIGER,der_geiger,,
gdc,sv5m.0,STEIFSCHÄCHTER,steifschächter,,
gdc,sv5m.0,WIRTHSJUNGE,wirthsjunge,,
gdc,sv5m.0,BENGLER,bengler,,
gdc,sv5m.0,EVCHEN,evchen,,
gdc,sv5m.0,KNIPPELIUS,knippelius,,
gdc,sv5m.0,ERSTER,erster,,
gdc,sv5m.0,ZWEITER,zweiter,,
gdc,sv5m.0,Datterich,de,"Niebergall, Ernst Elias",118734776,,,0,1841,1862,0
