corpus,drama,figure_surface,figure_id,Gender,Age
gdc,w3x0.0,Hausknecht,hausknecht,MALE,
gdc,w3x0.0,Es,es,FEMALE,
gdc,w3x0.0,Wirt,wirt,MALE,
gdc,w3x0.0,Hausierer,hausierer,MALE,
gdc,w3x0.0,Dirne,dirne,FEMALE,
gdc,w3x0.0,Schmied,schmied,MALE,
gdc,w3x0.0,Sie,sie,FEMALE,
gdc,w3x0.0,Zwei Polizisten,zwei_polizisten,MALE,
gdc,w3x0.0,Wachtmeister,wachtmeister,MALE,
gdc,w3x0.0,Masse,masse,UNKNOWN,
gdc,w3x0.0,Zwei Kinder,zwei_kinder,UNKNOWN,
gdc,w3x0.0,Seine Frau,seine_frau,FEMALE,
gdc,w3x0.0,Er,er,MALE,
gdc,w3x0.0,Weib,weib,FEMALE,
gdc,w3x0.0,Sein Freund,sein_freund,MALE,
