corpus,drama,Entity.surface,Entity.id,Entity.group_members
gdc,qkn4.0,adjutant,17,
gdc,qkn4.0,frau_von_wallenfeld,2,
gdc,qkn4.0,bedienter_4-2,15,
gdc,qkn4.0,kammerdiener,8,
gdc,qkn4.0,haushofmeister,10,
gdc,qkn4.0,major_stern,19,
gdc,qkn4.0,hofrath,1,
gdc,qkn4.0,jakob,0,
gdc,qkn4.0,herr_von_wallenfeld,5,
gdc,qkn4.0,unteroffizier,14,
gdc,qkn4.0,herr_von_posert,6,
gdc,qkn4.0,karl,4,
gdc,qkn4.0,stallmeister,11,
gdc,qkn4.0,bedienter_4-6,16,
gdc,qkn4.0,sekretaer,3,
gdc,qkn4.0,rektor,12,
gdc,qkn4.0,jean,9,
gdc,qkn4.0,geheimerath,7,
gdc,qkn4.0,lieutenant,13,
gdc,qkn4.0,general,18,
