corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
gdc,kd4r.0,744,21295,0,933,4020,0
gdc,kd4r.0,744,21295,0,4027,5055,0
gdc,kd4r.0,744,21295,0,5062,5778,0
gdc,kd4r.0,744,21295,0,5785,10113,0
gdc,kd4r.0,744,21295,0,10120,13755,0
gdc,kd4r.0,744,21295,0,13762,16822,0
gdc,kd4r.0,744,21295,0,16829,21295,0
gdc,kd4r.0,21301,38753,0,21384,21891,0
gdc,kd4r.0,21301,38753,0,21898,26424,0
gdc,kd4r.0,21301,38753,0,26431,28605,0
gdc,kd4r.0,21301,38753,0,28612,33716,0
gdc,kd4r.0,21301,38753,0,33723,35039,0
gdc,kd4r.0,21301,38753,0,35046,37299,0
gdc,kd4r.0,21301,38753,0,37306,37721,0
gdc,kd4r.0,21301,38753,0,37728,38753,0
gdc,kd4r.0,38759,67608,0,38799,40235,0
gdc,kd4r.0,38759,67608,0,40242,42662,0
gdc,kd4r.0,38759,67608,0,42669,48300,0
gdc,kd4r.0,38759,67608,0,48307,50049,0
gdc,kd4r.0,38759,67608,0,50055,50805,0
gdc,kd4r.0,38759,67608,0,50812,51192,0
gdc,kd4r.0,38759,67608,0,51199,51788,0
gdc,kd4r.0,38759,67608,0,51795,53179,0
gdc,kd4r.0,38759,67608,0,53186,55035,0
gdc,kd4r.0,38759,67608,0,55042,60848,0
gdc,kd4r.0,38759,67608,0,60855,65320,0
gdc,kd4r.0,38759,67608,0,65327,67608,0
gdc,kd4r.0,67614,99964,0,67735,71811,0
gdc,kd4r.0,67614,99964,0,71818,72805,0
gdc,kd4r.0,67614,99964,0,72812,77073,0
gdc,kd4r.0,67614,99964,0,77080,80061,0
gdc,kd4r.0,67614,99964,0,80068,82601,0
gdc,kd4r.0,67614,99964,0,82608,85909,0
gdc,kd4r.0,67614,99964,0,85916,86620,0
gdc,kd4r.0,67614,99964,0,86627,91298,0
gdc,kd4r.0,67614,99964,0,91305,92353,0
gdc,kd4r.0,67614,99964,0,92360,99094,0
gdc,kd4r.0,67614,99964,0,99101,99964,0
