corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
gdc,sj6r.0,1213,33337,0,1213,2448,0
gdc,sj6r.0,1213,33337,0,2456,4119,0
gdc,sj6r.0,1213,33337,0,4126,7855,0
gdc,sj6r.0,1213,33337,0,7862,8272,0
gdc,sj6r.0,1213,33337,0,8280,8722,0
gdc,sj6r.0,1213,33337,0,8729,11125,0
gdc,sj6r.0,1213,33337,0,11133,14745,0
gdc,sj6r.0,1213,33337,0,14752,15071,0
gdc,sj6r.0,1213,33337,0,15078,15292,0
gdc,sj6r.0,1213,33337,0,15299,19641,0
gdc,sj6r.0,1213,33337,0,19648,20285,0
gdc,sj6r.0,1213,33337,0,20292,21256,0
gdc,sj6r.0,1213,33337,0,21263,24722,0
gdc,sj6r.0,1213,33337,0,24729,25173,0
gdc,sj6r.0,1213,33337,0,25180,25528,0
gdc,sj6r.0,1213,33337,0,25535,28598,0
gdc,sj6r.0,1213,33337,0,28605,29515,0
gdc,sj6r.0,1213,33337,0,29522,32045,0
gdc,sj6r.0,1213,33337,0,32052,33337,0
