corpus,drama,Entity.surface,Entity.id,Entity.group_members
gdc,ssrb.0,egroesund,6,
gdc,ssrb.0,ein_knappe_3-1,23,
gdc,ssrb.0,knaut,11,
gdc,ssrb.0,eine_andere_stimme,16,
gdc,ssrb.0,alle_2-8,32,
gdc,ssrb.0,irma,3,
gdc,ssrb.0,das_volk,35,
gdc,ssrb.0,ein_daenischer_ritter_2-2_und_2-3,12,
gdc,ssrb.0,oskar,18,
gdc,ssrb.0,ein_daenischer_ritter_2-7,22,
gdc,ssrb.0,fluechtlinge-stimmen,33,
gdc,ssrb.0,bioerneland,8,
gdc,ssrb.0,stimmen-andere_stimmen-noch_andere,31,
gdc,ssrb.0,marduff,25,
gdc,ssrb.0,ourdal,7,
gdc,ssrb.0,trabant_5-7,27,
gdc,ssrb.0,einer_aus_dem_gefolge,21,
gdc,ssrb.0,ein_knapp_3-4,26,
gdc,ssrb.0,ein_daenischer_ritter_5-16,30,
gdc,ssrb.0,eine_stimme_5-15,29,
gdc,ssrb.0,kurl,24,
gdc,ssrb.0,droll,10,
gdc,ssrb.0,alle-allgemeiner_ruf_5-17,36,
gdc,ssrb.0,erichson,1,
gdc,ssrb.0,noes,5,
gdc,ssrb.0,der_ostlaender,15,
gdc,ssrb.0,der_knapp_2-4,17,
gdc,ssrb.0,brunhilde,19,
gdc,ssrb.0,der_krieger,20,
gdc,ssrb.0,der_trabant_5-10_und_5-11,28,
gdc,ssrb.0,yngurd,9,
gdc,ssrb.0,der_trabant_1-1,2,
gdc,ssrb.0,alf,13,
gdc,ssrb.0,jarl,0,
gdc,ssrb.0,asla,4,
gdc,ssrb.0,gyldenbrog,14,
gdc,ssrb.0,bioernelands_heerhaufe,34,
