corpus,drama,figure_surface,figure_id,Gender,Age
gdc,wzpp.0,Der Landgraf,der_landgraf,MALE,
gdc,wzpp.0,Die Edelfrauen,edelfrauen,FEMALE,
gdc,wzpp.0,Die Ritter,die_ritter,MALE,
gdc,wzpp.0,Tannhäuser,tannhaeuser,MALE,
gdc,wzpp.0,Die älteren Pilger,die_aelteren_pilger,MALE,
gdc,wzpp.0,Vier Edelknaben,vier_edelknaben,MALE,
gdc,wzpp.0,Biterolf,biterolf,MALE,
gdc,wzpp.0,Männergesang,maennergesang,MALE,
gdc,wzpp.0,Wolfram von Eschenbach,wolfram,MALE,
gdc,wzpp.0,Sirenen,sirenen,FEMALE,
gdc,wzpp.0,Venus,venus,FEMALE,
gdc,wzpp.0,Die jüngeren Pilger,die_juengeren_pilger,MALE,
gdc,wzpp.0,Elisabeth,elisabeth,FEMALE,
gdc,wzpp.0,Heinrich der Schreiber,heinrich_der_schreiber,MALE,
gdc,wzpp.0,Reinmar von Zweter,reinmar_von_zweter,MALE,
gdc,wzpp.0,Der Hirt,der_hirt,MALE,
gdc,wzpp.0,Walther von der Vogelweide,walther,MALE,
