corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
gdc,nm2b.0,11760,42829,0,11777,18954,0
gdc,nm2b.0,11760,42829,0,18961,23396,0
gdc,nm2b.0,11760,42829,0,23404,26170,0
gdc,nm2b.0,11760,42829,0,26178,30113,0
gdc,nm2b.0,11760,42829,0,30120,34407,0
gdc,nm2b.0,11760,42829,0,34415,42829,0
gdc,nm2b.0,42839,69913,0,42857,44676,0
gdc,nm2b.0,42839,69913,0,44684,51939,0
gdc,nm2b.0,42839,69913,0,51946,57021,0
gdc,nm2b.0,42839,69913,0,57028,57823,0
gdc,nm2b.0,42839,69913,0,57830,62893,0
gdc,nm2b.0,42839,69913,0,62901,63639,0
gdc,nm2b.0,42839,69913,0,63646,68770,0
gdc,nm2b.0,42839,69913,0,68778,69913,0
gdc,nm2b.0,69923,91048,0,69941,71254,0
gdc,nm2b.0,69923,91048,0,71261,73374,0
gdc,nm2b.0,69923,91048,0,73381,77212,0
gdc,nm2b.0,69923,91048,0,77220,77575,0
gdc,nm2b.0,69923,91048,0,77582,79859,0
gdc,nm2b.0,69923,91048,0,79866,83432,0
gdc,nm2b.0,69923,91048,0,83439,85125,0
gdc,nm2b.0,69923,91048,0,85133,88963,0
gdc,nm2b.0,69923,91048,0,88970,91048,0
gdc,nm2b.0,91058,132601,0,91076,98673,0
gdc,nm2b.0,91058,132601,0,98681,105846,0
gdc,nm2b.0,91058,132601,0,105854,106361,0
gdc,nm2b.0,91058,132601,0,106368,109715,0
gdc,nm2b.0,91058,132601,0,109723,111168,0
gdc,nm2b.0,91058,132601,0,111175,123151,0
gdc,nm2b.0,91058,132601,0,123158,128180,0
gdc,nm2b.0,91058,132601,0,128188,132601,0
gdc,nm2b.0,132611,158313,0,132629,134214,0
gdc,nm2b.0,132611,158313,0,134221,135078,0
gdc,nm2b.0,132611,158313,0,135085,137534,0
gdc,nm2b.0,132611,158313,0,137542,139789,0
gdc,nm2b.0,132611,158313,0,139796,143276,0
gdc,nm2b.0,132611,158313,0,143283,143713,0
gdc,nm2b.0,132611,158313,0,143721,154008,0
gdc,nm2b.0,132611,158313,0,154016,157149,0
gdc,nm2b.0,132611,158313,0,157156,158313,0
