corpus,drama,figure_surface,figure_id,Gender,Age
gdc,k936.0,BRUDER,bruder,,
gdc,k936.0,FAUST,faust,,
gdc,k936.0,DIE STIMME,die_stimme,,
gdc,k936.0,MEPHISTOPHELES,mephistopheles,,
gdc,k936.0,PRINZ,prinz,,
gdc,k936.0,RÖMER,römer,,
gdc,k936.0,ERSTER GAST,erster_gast,,
gdc,k936.0,ZWEITER,zweiter_gast,,
gdc,k936.0,DRITTER,dritter_gast,,
gdc,k936.0,VIERTER,vierter_gast,,
gdc,k936.0,FÜNFTER,fünfter_gast,,
gdc,k936.0,SECHSTER,sechster_gast,,
gdc,k936.0,DER MALER,der_maler,,
gdc,k936.0,DER BAUMEISTER,der_baumeister,,
gdc,k936.0,DER HUMANIST,der_humanist,,
gdc,k936.0,DER POET,der_poet,,
gdc,k936.0,DER FORSCHER,der_forscher,,
gdc,k936.0,RUF,ruf,,
gdc,k936.0,ER,er,,
gdc,k936.0,DER HAUPTMANN,der_hauptmann,,
gdc,k936.0,STIMMEN DER ANDRÄNGENDEN,stimmen_der_andrängenden,,
gdc,k936.0,HELENA,helena,,
gdc,k936.0,EINER,einer_1.3,,
gdc,k936.0,EIN ANDRER,ein_andrer_1.3,,
gdc,k936.0,ERSTER JUNGER KÜNSTLER,erster_junger_künstler,,
gdc,k936.0,ZWEITER JUNGER KÜNSTLER,zweiter_junger_künstler,,
gdc,k936.0,DRITTER JUNGER KÜNSTLER,dritter_junger_künstler,,
gdc,k936.0,KARDINAL,kardinal,,
gdc,k936.0,DER PAPST,der_papst,,
gdc,k936.0,MICHELANGELO,michelangelo,,
gdc,k936.0,DOMHERR,domherr,,
gdc,k936.0,PROFESSOR,professor,,
gdc,k936.0,EIN STUDENT,ein_student,,
gdc,k936.0,EIN STUDENT,einer_der_studenten,,
gdc,k936.0,EIN JUNGER,ein_junger,,
gdc,k936.0,ANDRE,andre,,
gdc,k936.0,WIEDER ANDRE,wieder_andre,,
gdc,k936.0,EINIGE,einige,,
gdc,k936.0,DIE ZWEI,die_zwei,,
gdc,k936.0,DIE STUDENTEN,die_studenten,,
gdc,k936.0,SCHÜLER,schüler,,
gdc,k936.0,SCHOLAR,scholar,,
gdc,k936.0,PRÄDIKANT,prädikant,,
gdc,k936.0,EIN BAUER,ein_bauer,,
gdc,k936.0,MEHRERE,mehrere,,
gdc,k936.0,PLÖTZLICHER RUF,plötzlicher_ruf,,
gdc,k936.0,EIN ANDERER,ein_anderer,,
gdc,k936.0,WIEDER EINER,wieder_einer,,
gdc,k936.0,ERSTER REITER,erster_reiter,,
gdc,k936.0,ZWEITER REITER,zweiter_reiter,,
gdc,k936.0,DRITTER REITER,dritter_reiter,,
gdc,k936.0,FÜNFTER REITER,fünfter_reiter,,
gdc,k936.0,VIERTER REITER,vierter_reiter,,
gdc,k936.0,DER GEFANGENE BAUER,der_gefangene_bauer,,
gdc,k936.0,DAS MÄDEL,das_mädel,,
gdc,k936.0,WIRT,wirt,,
gdc,k936.0,STUDENT,student,,
gdc,k936.0,SCHULMEISTER,schulmeister,,
gdc,k936.0,EIN MÄDEL,ein_mädel,,
gdc,k936.0,EIN BUB,ein_bub,,
gdc,k936.0,DER RITTER,der_ritter,,
gdc,k936.0,KEHRBACH,kehrbach,,
gdc,k936.0,BEHNDORF,behndorf,,
gdc,k936.0,KLEINMAIER,kleinmaier,,
gdc,k936.0,"EINER DARAUS, MATTHES",einer_daraus,,
gdc,k936.0,IM HAUFEN,im_haufen,,
gdc,k936.0,MATTHES,matthes,,
gdc,k936.0,DIE HOFMÄNNIN,die_hofmännin,,
gdc,k936.0,RUFE,rufe,,
gdc,k936.0,EINER,einer_3.4,,
gdc,k936.0,EIN ZWEITER,ein_zweiter_3.4,,
gdc,k936.0,EIN DRITTER,ein_dritter_3.4,,
gdc,k936.0,PRÄLAT,prälat,,
gdc,k936.0,HOFMARSCHALL,hofmarschall,,
gdc,k936.0,NARR,narr,,
gdc,k936.0,EINER,einer_5,,
gdc,k936.0,EINER,ein_andrer_5,,
gdc,k936.0,DER KAISER,der_kaiser,,
gdc,k936.0,KANZLER,kanzler,,
gdc,k936.0,SCHATZMEISTER,schatzmeister,,
gdc,k936.0,FELDHERR,feldherr,,
gdc,k936.0,EDELMANN,edelmann,,
gdc,k936.0,BÜRGERMEISTER,bürgermeister,,
gdc,k936.0,ABENTEURER,abenteurer,,
gdc,k936.0,DIE STIMME,die_stimme_4,,
gdc,k936.0,DER ÄLTESTE DER STUDENTEN,der_älteste_der_studenten,,
gdc,k936.0,EREMIT,eremit,,
gdc,k936.0,WACHE VON DRAUSSEN,wache_von_draussen,,
gdc,k936.0,GRETCHEN,gretchen,,
gdc,k936.0,GESICHT,gesicht,,
gdc,k936.0,Faust,de,"Avenarius, Ferdinand",118651218,,,0,1919,0,0
