corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
gdc,sj68.0,634,15855,0,1519,1915,0
gdc,sj68.0,634,15855,0,1924,2730,0
gdc,sj68.0,634,15855,0,2736,4147,0
gdc,sj68.0,634,15855,0,4153,5620,0
gdc,sj68.0,634,15855,0,5628,6606,0
gdc,sj68.0,634,15855,0,6612,9806,0
gdc,sj68.0,634,15855,0,9813,15855,0
gdc,sj68.0,15866,32866,0,16163,18435,0
gdc,sj68.0,15866,32866,0,18443,19296,0
gdc,sj68.0,15866,32866,0,19303,22602,0
gdc,sj68.0,15866,32866,0,22609,24408,0
gdc,sj68.0,15866,32866,0,24412,25457,0
gdc,sj68.0,15866,32866,0,25466,26416,0
gdc,sj68.0,15866,32866,0,26424,32866,0
gdc,sj68.0,32875,41600,0,33267,34956,0
gdc,sj68.0,32875,41600,0,34962,38348,0
gdc,sj68.0,32875,41600,0,38355,39099,0
gdc,sj68.0,32875,41600,0,39106,41600,0
gdc,sj68.0,41609,48557,0,41775,42115,0
gdc,sj68.0,41609,48557,0,42123,44987,0
gdc,sj68.0,41609,48557,0,44993,47023,0
gdc,sj68.0,41609,48557,0,47030,48557,0
