corpus,drama,figure_surface,figure_id,Gender,Age
gdc,s6kj.0,Einige Männer,einige_maenner,MALE,
gdc,s6kj.0,Ein Geselle,ein_geselle,MALE,
gdc,s6kj.0,Marie,marie,FEMALE,
gdc,s6kj.0,Stadinger,stadinger,MALE,
gdc,s6kj.0,Gesellen,die_gesellen,MALE,
gdc,s6kj.0,Chor/Alle/Die Andern (II/12–15),chor_alle_die_andern_2-12_bis_2-15,UNKNOWN,
gdc,s6kj.0,Adelhof,adelhof,MALE,
gdc,s6kj.0,Alle/Alle Übrigen (III/11),alle_alle_uebrigen_3-11,UNKNOWN,
gdc,s6kj.0,Brenner,brenner,MALE,
gdc,s6kj.0,Graf,graf,MALE,
gdc,s6kj.0,Georg,georg,MALE,
gdc,s6kj.0,Irmentraut,irmentraut,FEMALE,
