corpus,drama,Entity.surface,Entity.id,Entity.group_members
gdc,x90m.0,marie,0,
gdc,x90m.0,vogt,9,
gdc,x90m.0,mutter,2,
gdc,x90m.0,gottfried,1,
gdc,x90m.0,doktor,5,
gdc,x90m.0,voces_de_profundis,11,
gdc,x90m.0,strantz,7,
gdc,x90m.0,der_fremde,8,
gdc,x90m.0,stanck,6,
gdc,x90m.0,spuller,3,
gdc,x90m.0,vox_coelestis,10,
gdc,x90m.0,goldsohn,4,
