corpus,drama,Entity.surface,Entity.id,Entity.group_members
gdc,qd3h.0,haushofmeister,1,
gdc,qd3h.0,harlekin,13,
gdc,qd3h.0,truffaldin,15,
gdc,qd3h.0,primadonna_ariadne,8,
gdc,qd3h.0,komponist,4,
gdc,qd3h.0,dryade,11,
gdc,qd3h.0,der_tenor_bacchus,5,
gdc,qd3h.0,scaramuccio,16,
gdc,qd3h.0,brighella,14,
gdc,qd3h.0,echo,12,
gdc,qd3h.0,tanzmeister,9,
gdc,qd3h.0,perueckenmacher,6,
gdc,qd3h.0,der_lakai,2,
gdc,qd3h.0,najade,10,
gdc,qd3h.0,zerbinetta,7,
gdc,qd3h.0,musiklehrer,0,
gdc,qd3h.0,der_offizier,3,
