corpus,drama,figure_surface,figure_id,Gender,Age
gdc,wzp9.0,DIE GEMEINDE,die_gemeinde,,
gdc,wzp9.0,WALTHER,walther,,
gdc,wzp9.0,MAGDALENE,magdalene,,
gdc,wzp9.0,EVA,eva,,
gdc,wzp9.0,DAVID,david,,
gdc,wzp9.0,ZWEITER LEHRBUBE,zweiter_lehrbube,,
gdc,wzp9.0,ERSTER LEHRBUBE,erster_lehrbube,,
gdc,wzp9.0,DIE LEHRBUBEN,die_lehrbuben,,
gdc,wzp9.0,POGNER,pogner,,
gdc,wzp9.0,BECKMESSER,beckmesser,,
gdc,wzp9.0,SACHS,sachs,,
gdc,wzp9.0,VOGELGESANG,vogelgesang,,
gdc,wzp9.0,NACHTIGALL,nachtigall,,
gdc,wzp9.0,FRITZ KOTHNER,fritz_kothner,,
gdc,wzp9.0,ORTEL,ortel,,
gdc,wzp9.0,ZORN,zorn,,
gdc,wzp9.0,MOSER,moser,,
gdc,wzp9.0,EIN LEHRBUBE,ein_lehrbube,,
gdc,wzp9.0,EISSLINGER,eisslinger,,
gdc,wzp9.0,FOLTZ,foltz,,
gdc,wzp9.0,SCHWARZ,schwarz,,
gdc,wzp9.0,DIE MEISTER,die_meister,,
gdc,wzp9.0,DER NACHTWÄCHTER,der_nachtwächter,,
gdc,wzp9.0,NACHBARN,nachbarn,,
gdc,wzp9.0,EIN NACHBAR,ein_nachbar,,
gdc,wzp9.0,EIN ZWEITER,ein_zweiter,,
gdc,wzp9.0,GESELLEN,gesellen,,
gdc,wzp9.0,DIE NACHBARINNEN,die_nachbarinnen,,
gdc,wzp9.0,DIE SCHUSTER,die_schuster,,
gdc,wzp9.0,DIE SCHNEIDER,die_schneider,,
gdc,wzp9.0,DIE BÄCKER,die_bäcker,,
gdc,wzp9.0,DAS VOLK,das_volk,,
gdc,wzp9.0,MEISTERSINGER,meistersinger,,
