corpus,drama,figure_surface,figure_id,Gender,Age
gdc,qfxf.0,DÖRTHE,dörthe,female,
gdc,qfxf.0,EHRENTHAL,ehrenthal,male,
gdc,qfxf.0,GUSTAV,gustav,male,
gdc,qfxf.0,AMÉLIE,amélie,female,
gdc,qfxf.0,RICHARD,richard,male,
gdc,qfxf.0,PHILIPPINE,philippine,female,
gdc,qfxf.0,LÄMMLEIN,lämmlein,male,
gdc,qfxf.0,AUGUST,august,male,
gdc,qfxf.0,FRANZ,franz,male,
gdc,qfxf.0,NANTE,nante,male,
gdc,qfxf.0,MINE,mine,female,
gdc,qfxf.0,GESCHREI,geschrei,,
gdc,qfxf.0,DAS KIND,das_kind,male,
gdc,qfxf.0,GEFREITER,gefreiter,male,
gdc,qfxf.0,GEMEINER,gemeiner,male,
gdc,qfxf.0,COMMISSAIR,commissair,male,
gdc,qfxf.0,ALLE,alle,,
gdc,qfxf.0,BEAMTER,beamter,male,
gdc,qfxf.0,DER SCHLIESSER,der_schliesser,male,
gdc,qfxf.0,Ein Trauerspiel in Berlin,de,"Holtei, Karl von",118706640,,,0,1838,1832,0
